npc_id,npc_level_combat,npc_name,npc_examine_text,npc_tile_size,npc_time_respawn
296,21,General Bentnoze,He tries to keep order around here.,1,10
306,0,Golrie,It's a tree gnome,1,10
314,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
325,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
334,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
344,0,Guard,He tries to keep order around here.,1,10
355,0,Child,A child of West Ardougne.,1,10
365,59,Paladin,A military man.,1,10
367,0,Chemist,Smells very chemically...,1,10
378,0,Seaman Thresnor,A young sailor.,1,10
387,0,Kharid Scorpion,Looks vicious!,1,10
397,2,Cow,Beefy.,2,10
409,0,Genie,He's come to offer a wish!,1,10
417,120,Rock Golem,It's an NPC.,1,10
430,159,Shade,Captain of the Dorgesh-Kaan City Guard.,1,10
440,49,Tree spirit,Aww.,1,10
448,26,Jail guard,I wonder who he's guarding?,1,10
459,13,Skeleton,It rattles when it walks.,1,10
464,0,Murphy,Salty old sea dog.,1,10
474,1,Elkoy,It's an NPC.,1,10
490,0,Observatory professor,"If the mummy is at school, where are the kids?",1,10
500,0,Mosol Rei,A warrior from Shilo Village.,1,10
508,68,Nazastarool,A giant skeleton of huge strength and devastating power.,2,10
520,0,Shop keeper,Sells stuff.,1,10
532,0,Shop keeper,Clearly takes pride in his appearance.,1,10
542,0,Louie Legs,For the finest in armoured legware.,1,10
562,0,Candle maker,Has an odd smell about him.,1,10
573,0,Fur trader,Knows how to keep warm in the winter.,1,10
585,0,Rommik,It's an NPC.,1,10
596,0,Fat Tony,A pizza expert; in both making and eating.,1,10
605,0,Sir Vyvin,An elderly White Knight.,1,10
614,0,Doug Deeping,This person is working on the site.,1,10
626,0,Gnome baller,A professional gnome baller.,1,10
636,0,Cheerleader,Cheerleading is a real sport!,1,10
645,2,Jonny the beard,It's an NPC.,1,10
658,0,Monk of Entrana,Holy looking.,1,10
664,1,Dimintheis,It's an NPC.,1,10
674,23,Foreman,The boss!,1,10
685,0,Tower Advisor,Tower keeper and competition judge.,1,10
694,0,Ticket Merchant,Sells equipment in exchange for archery tickets.,1,10
706,0,Wizard Mizgog,An old wizard.,1,10
715,1,Null,It's an NPC.,1,10
725,0,Jethick,A cynical old man.,1,10
736,0,Emily,Works in the Rising Sun.,1,10
744,0,Klarense,A young sailor.,1,10
754,0,Null,Ascending to rest.,1,10
765,0,Kitten,A friendly little pet.,1,10
774,0,Overgrown cat,"A friendly, not-so-little pet.",1,10
785,0,Civilian,A citizen of Ardougne.,1,10
796,0,Achietties,Distinctly heroic.,1,10
805,0,Master Crafter,It's an NPC.,1,10
815,0,Bob,He's dressed all in red.,1,10
826,0,Escaping slave,He's making a break for it!,1,10
846,0,Kangai Mau,A happening kind of guy!,1,10
856,68,Gorad,"Big, dumb and ugly.",2,10
866,0,Skavid,A skavid.,2,10
874,0,Ogre merchant,"Funnily enough, he doesn't actually buy or sell ogres.",2,10
884,0,Captain Rovin,The head of the palace guard.,1,10
893,13,Clivet,A member of the Hazeel cult.,1,10
900,53,Witch's experiment (fourth form),Looks unnatural.,2,10
912,54,Battle mage,He kills in the name of Zamorak.,1,90
921,0,Prince Ali,Now that's an effective disguise!,1,10
934,187,Nezikchened,"An ancient, powerful demon of the underworld.",3,10
942,0,Master Chef,An expert on all things culinary.,1,10
947,0,Financial Advisor,An official representative from the First National Bank of Proximus.,1,10
957,0,Mubariz,Tough-looking combat type.,1,10
966,0,Jadid,A citizen of Al Kharid.,1,10
977,39,Blessed spider,It's one of Iban's pets.,1,10
989,62,Sir Carl,A mighty-looking warrior.,1,10
2483,1,Null,It's an NPC.,1,10
124,51,Earth warrior,"A strange, inhuman, elemental warrior.",1,60
133,27,Black unicorn,A unicorn with a blackened heart.,2,10
143,64,Jungle Wolf,A rare jungle wolf - specific to the Kharazi jungle.,2,10
153,0,Butterfly,These look much better in the wild.,1,10
160,1,Gnome child,"Small, even by gnome standards.",1,10
173,20,Invrigar the Necromancer,An evil user of Magic powers,1,10
180,5,Highwayman,He holds up passers by.,1,10
191,32,Tribesman,A primitive warrior.,1,10
199,29,Gunthor the brave,It's an NPC.,1,10
210,0,Grail Maiden,She looks serene.,1,10
220,0,The Fisher King,He doesn't look very well...,1,10
232,0,Austri,He looks short and grumpy.,1,10
252,0,Beggar,He looks very hungry...,1,10
260,0,Kelvin,A slave fighter. He looks mistreated and weak.,1,10
272,14,Lucien,He walks with a slight limp.,1,10
279,0,Brother Omad,An old monk.,1,10
292,1,Null,It's an NPC.,1,10
301,0,Twig,Reminds me of playing pooh sticks.,1,10
309,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
323,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
331,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
339,0,Chancy,He's ready for a bet.,1,10
347,11,Mourner,"A mourner, or plague healer.",1,10
356,0,Child,A child of West Ardougne.,1,10
366,0,Jerico,He looks friendly enough.,1,10
376,0,Captain Tobias,An old sea dog.,1,10
386,0,Kharid Scorpion,Looks vicious!,1,10
396,159,River troll,It's an NPC.,1,10
406,0,Fishing spot,"Either a very fremennikey pirate, or a very piratey fremennik.",1,10
414,29,Rock Golem,It's an NPC.,1,10
422,79,Zombie,It's an NPC.,1,10
435,0,Fallen Man,I hope he's not dead!,1,10
446,3,Giant rat,Overgrown vermin.,2,10
453,19,Suit of armour,"Aaargh, it's alive!",1,10
466,0,Murphy,Salty old sea dog.,1,10
488,0,Observatory professor,"A man, learned in the ways of the stars.",1,10
499,0,Banker,He can look after my money.,1,10
506,0,Rashiliyia,The animated spirit of Rashiliyia the Zombie Queen.,1,10
516,0,Obli,An intelligent-looking shop owner.,1,10
525,0,Shop assistant,"Likes you more, the more you spend.",1,10
535,0,Fairy shop assistant,Sells stuff.,1,10
546,0,Zaff,Sells superior staffs.,1,10
556,0,Grum,Loves his gold.,1,10
565,0,Lunderwin,Smells strangely of cabbage.,1,10
570,0,Gem merchant,Seems very well-off.,1,10
581,0,Wayne,An armourer.,1,10
594,0,Nurmof,He runs a pickaxe store.,1,10
600,0,Hudo,It's another jolly tree gnome.,1,10
613,0,Digsite workman,This person is working on the site.,1,10
622,0,Gnome baller,A professional gnome baller.,1,10
629,0,Gnome baller,A professional gnome baller.,1,10
640,0,Father Lawrence,A religious man... And occasional drunk.,1,10
652,0,Wizard,He looks kind of puny...,1,10
663,0,Man,A well dressed nobleman.,1,10
670,0,King Narnode Shareen,An important looking gnome.,1,10
678,37,Guard,Keeps order in the ranging guild.,1,10
687,0,Tower Advisor,Tower keeper and competition judge.,1,10
700,0,Holgart,A very good sailor.,1,10
713,0,Clerk,A bureaucratic administrator.,1,10
717,0,Mourner,"A mourner, or plague healer.",1,10
728,0,Man,One of Proximus's many citizens.,1,10
738,0,Bartender,I could get a beer from him.,1,10
750,166,Enraged barbarian spirit,He looks a tad upset.,1,-1
757,34,Count Draynor,Stop looking and run!,1,10
767,0,Crate,Can I hear kittens?,1,10
782,0,Philop,One of Gertrude's sons.,1,10
787,0,Civilian,A citizen of Ardougne.,1,10
812,0,Guard,An officer of the Law.,1,10
820,0,Poison Salesman,He sure likes to sell stuff!,1,10
832,0,Al Shabim,He's the leader of the Bedabin tribe.,1,10
843,0,RPDT employee,It's an NPC.,1,10
852,81,Ogre chieftain,Tough-looking.,2,10
860,0,Ogre guard,An ogre that guards.,2,10
868,0,Skavid,A skavid.,2,10
877,28,Tower guard,Tries to keep the peace.,1,10
886,0,Claus the chef,The Carnillean family chef.,1,10
896,0,Nora T. Hagg,Distinctly witch-like.,1,10
907,0,Kolodion,He runs the mage arena.,1,-1
917,26,Jail guard,I wonder who he's guarding?,1,10
928,0,Gujuo,"A dark, charismatic jungle native.",1,10
937,100,Irvig Senay,The spirit of a long-dead warrior.,1,10
950,3,Giant rat,It's an NPC.,2,10
965,0,Sabeil,A citizen of Al Kharid.,1,10
973,0,Koftik,The cave guide.,1,10
986,0,Boulder,It's an NPC.,2,10
121,9,Dwarf,A short angry guy.,1,10
131,2,Penguin,An inhabitant of icy regions.,1,10
138,28,Mounted terrorbird gnome,A giant raptor.,2,10
152,85,Null,It's an NPC.,1,10
163,23,Gnome guard,A tree gnome guard.,1,10
174,7,Dark wizard,He works evil magic.,1,10
182,23,Pirate,Yar! Shiver me timbers!,1,90
201,47,Jailer,Guards prisoners for the black knights.,1,10
214,0,Peasant,He looks unhappy...,1,10
221,120,Black Knight Titan,He looks mean and powerful.,1,10
229,0,Joshua,He loves to fish!,1,10
241,0,Sir Kay,One of the Knights of the Round Table.,1,10
253,23,Khazard Guard,He's guarding the door.,1,10
259,0,Khazard barman,A tough-looking Khazard barman.,1,10
271,44,Khazard Scorpion,"A large, angry scorpion.",3,10
282,14,Thief,A dastardly blanket thief.,1,10
291,0,Farmer Brumty,A farmer who's seen happier times.,1,10
303,0,Gerald,Looks suspiciously like a fisherman.,1,10
307,0,Hetty,An old motherly witch with a curious smile and a hooked nose.,1,10
333,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
338,0,Chancy,He's ready for a bet.,1,10
352,3,Woman,One of Proximus's many citizens.,1,10
358,0,Priest,A holy man.,1,10
369,24,Mourner,"A mourner, or plague healer.",1,10
382,0,Dwarf,A dwarf who looks after the mining guild.,1,10
392,29,River troll,It's an NPC.,1,10
398,0,Legends guard,A Legends Guild guard; he protects the entrance to the Legends Guild.,1,10
407,0,Strange plant,"Parrot on shoulder... hook for a hand... yup, definitely a pirate.",1,10
418,159,Rock Golem,What's he doing here?,1,10
429,120,Shade,Captain of the Dorgesh-Kaan City Guard.,1,10
438,14,Tree spirit,Assistant teacher of the Dorgesh-Kaan nursery school.,1,10
447,26,Jail guard,I wonder who he's guarding?,1,10
458,0,Father Urhney,Looks very holy.,1,10
470,0,Commander Montai,It's a tree gnome.,1,10
475,19,Khazard trooper,It's one of General Khazard's warriors.,1,10
486,0,Kalron,He looks lost.,1,10
496,0,Banker,A financial expert.,1,10
505,73,Undead one,The animated dead; one of Rashiliyia's minions.,1,10
517,0,Fernahei,This is Fernahei; he owns the local fishing tackle shop.,1,10
530,0,Shop keeper,Has an interesting assortment of items for sale.,1,10
543,0,Karim,Kebabs are full of meaty goodness.,1,10
552,0,Shop assistant,Helps the shopkeeper sell swords.,1,10
564,0,Jukat,A being from a mysterious other realm.,1,10
575,0,Hickton,A master fletcher.,1,10
583,0,Betty,She seems like a nice sort of person.,1,10
595,0,Tea seller,He seems to sell tea.,1,10
601,0,Rometti,It's a well-dressed tree gnome.,1,10
615,0,Student,A student busy studying the digsite.,1,10
624,0,Gnome baller,A professional gnome baller.,1,10
637,0,Juliet,"A tearful damsel, maybe I can help her?",1,10
647,1,Null,Reldo the librarian.,1,10
656,0,Cave monk,Unsurprisingly monk like.,1,10
668,0,Johnathon,A well dressed nobleman.,1,10
691,64,Tower Archer,Defender of the west tower.,1,10
699,0,Holgart,A very good sailor.,1,10
708,2,Imp,A cheeky little imp.,1,10
723,0,Billy Rehnison,The Rehnisons' eldest son.,1,10
727,0,Man,One of Proximus's many citizens.,1,10
742,83,Elvarg,Roar! A dragon!,4,30
752,166,Null,He looks a tad upset.,1,10
758,0,Fred the Farmer,A well fed looking farmer.,1,10
769,0,Cat,A fully grown feline.,1,10
779,0,Overgrown cat,"A friendly, not-so-little pet.",1,10
792,22,Grip,Looks like he's been in the wars...,1,10
801,0,Abbot Langley,A holy man.,1,10
808,0,Hobbes,He looks kind of stuck up...,1,10
818,0,Elizabeth,She's wearing a green top and blue trousers.,1,10
831,0,Captain Siad,He's in control of the whole mining camp.,1,10
840,42,Ugthanki,A vicious attacking camel.,2,10
849,0,Barman,He serves cocktails.,1,10
862,83,City guard,Tries to keep the peace.,2,10
876,0,Ogre trader,"Funnily enough, he doesn't actually buy or sell ogres.",2,10
887,0,Guard,On special duty to protect the Carnilleans.,1,10
897,19,Witch's experiment,Looks unnatural.,1,10
908,0,Kolodion,He's a shape-shifter.,1,-1
916,0,Joe,Lady Keli's head guard.,1,10
925,0,Border Guard,Guards the border.,1,10
938,92,Ranalph Devere,The spirit of a long-dead warrior.,1,10
953,0,Banker,He can look after my money.,1,10
964,0,Ima,A citizen of Al Kharid.,1,10
978,9,Blessed giant rat,It's one of Iban's pet vermin.,2,10
116,56,Cyclops,A one-eyed man eater.,2,10
128,5,Snake,A slithering serpent.,1,10
140,18,Souless,A servant to Iban.,1,10
147,0,Cormorant,A sea bird.,2,10
155,0,Butterfly,It's a Blue Morpho Butterfly.,1,10
166,0,Gnome banker,Banks gnomish things.,1,10
178,33,Black Knight,A dark-hearted knight.,1,60
188,22,Monk of Zamorak,An evil human cleric.,1,10
206,10,Guard,A dwarven guard.,1,10
215,0,Peasant,He looks happy...,1,10
226,1,Null,It's an NPC.,1,10
238,92,Thrantax the Mighty,A terrifying spirit.,1,10
248,0,Morgan Le Faye,An evil and powerful sorceress.,1,10
256,23,Khazard Guard,His armour indicates he's a Khazard Guard.,1,10
265,0,Jeremy Servil,It's an NPC.,1,10
278,0,Cook,The head cook of Lumbridge castle.,1,10
288,0,Chicken,A strange chicken.,1,10
298,21,Goblin,He tries to keep order around here.,1,10
310,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
318,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
327,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
337,0,Da Vinci,He has a colourful personality.,1,10
353,4,Woman,One of Proximus's many citizens.,1,10
362,3,Woman,One of Proximus's many citizens.,1,10
370,13,Mourner,"A mourner, or plague healer.",1,10
381,1,Null,It's an NPC.,1,10
394,79,River troll,It's an NPC.,1,10
405,0,Fishing spot,It's an NPC.,1,10
415,49,Rock Golem,It's an NPC.,1,10
426,29,Shade,It's an NPC.,1,10
444,5,Goblin,An ugly green creature.,1,10
456,0,Father Aereck,Looks a bit holy.,1,10
469,0,King Bolren,It's a gnome. He looks important.,1,10
477,112,Khazard warlord,"He looks real nasty, smells bad too.",1,10
489,42,Goblin guard,He doesn't look like he'd trust his own mother.,1,10
498,0,Banker,Manages money momentarily.,1,10
510,0,Hajedy,A cart driver; it looks like he's quite experienced.,1,10
519,0,Bob,An expert on axes.,1,10
531,0,Shop assistant,Works on commission.,1,10
544,0,Ranael,She's an expert on armoured skirts.,1,10
557,0,Wydin,Likes his food to be kept fresh.,1,10
566,0,Irksol,Is he invisible or just floating clothing?,1,10
571,0,Baker,So where are the butcher and the candlestick-maker?,1,10
584,0,Herquin,Seems very well-off.,1,10
592,0,Roachey,He runs the Fishing Guild shop.,1,10
607,0,Gunnjorn,He maintains this agility course.,1,10
609,20,Fortress Guard,A generic evil henchman.,1,10
623,0,Gnome baller,A professional gnome baller.,1,10
632,0,Gnome baller,A professional gnome baller.,1,10
641,0,Charlie the Tramp,Looks down on his luck.,1,10
650,0,Warrior,He looks big and dumb.,1,10
661,0,Megan,Pretty barmaid.,1,10
672,0,Anita,Glough's girlfriend.,1,10
689,34,Tower Archer,Defender of the east tower.,1,10
697,1,Null,It's an NPC.,1,10
709,3,Imp,A vicious little imp.,1,10
719,0,Mourner,"A mourner, or plague healer.",1,10
732,0,Bartender,I could get a beer from him.,1,10
740,0,Trufitus,A wise old witch doctor.,1,10
753,43,Melzar the Mad,He looks totally insane!,1,10
759,1,Gertrude's cat,It's an NPC.,1,10
770,0,Cat,A fully grown feline.,1,10
781,0,Shilop,One of Gertrude's sons.,1,10
791,0,Seth,Slightly fishy smelling.,1,10
797,0,Helemos,A retired hero.,1,10
811,0,Stanford,He looks like he spends a lot of time outdoors.,1,10
817,0,David,He's dressed all in green.,1,10
828,0,Shanty Claws,A sea shanty-singing werewolf.,1,10
837,22,Shantay Guard,He patrols the Shantay Pass.,1,10
848,0,Blurberry,He seems to run the cocktail bar.,1,10
857,0,Ogre guard,An ogre that guards.,2,10
867,0,Skavid,A skavid.,2,10
878,38,Colonel Radick,A military man.,1,10
889,0,Henryeta Carnillean,Ceril Carnillean's wife.,1,10
906,0,Kolodion,He runs the mage arena.,1,-1
919,0,Lady Keli,An infamous bandit.,1,10
927,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
936,106,San Tojalon,The spirit of a long-dead warrior.,1,10
952,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
960,0,Sabreen,Heals people.,1,10
971,0,Chadwell,Shopkeeper.,1,10
982,0,Slave,A wretched slave of Iban.,1,10
1052,0,Ghast,Arrghhh... A Ghast.,2,10
117,28,Hill Giant,A very large foe.,2,90
127,42,Magic axe,A magic axe with a mind of its own.,1,120
145,57,NPC #145,It's an NPC.,1,0
159,1,Gnome child,"Small, even by gnome standards.",1,10
168,1,Gnome woman,A female gnome.,1,10
176,25,Witch,The hat's a dead give away.,1,10
186,10,Thug,"Low on brains, high on aggression.",1,10
196,22,Guard Bandit,Bandit Camp guard.,1,10
208,0,Captain Lawgof,The head honcho around here.,1,10
216,0,High Priest,High Priest of Entrana.,1,10
228,0,Big Dave,I can see how he got his name.,1,10
236,0,Fishing spot,I can fish here.,1,10
245,0,Sir Lucan,One of the Knights of the Round Table.,1,10
254,23,Khazard Guard,He's been guarding the tavern for a bit too long.,1,10
267,0,Justin Servil,It's an NPC.,1,10
277,84,Fire Warrior of Lesarkus,Intimidating!,1,10
284,0,Doric,A dwarf smith. Quite handy with a hammer.,1,10
297,21,General Wartface,He tries to keep order around here.,1,10
308,0,Master fisher,The man in charge of the fishing guild.,1,10
332,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
342,0,Guidor's wife,She looks rather concerned.,1,10
351,4,Man,One of Proximus's many citizens.,1,10
361,12,Woman,One of Proximus's many citizens.,1,10
368,0,Guard,He tries to keep order around here.,1,10
379,0,Luthas,The owner of the banana plantation.,1,10
390,0,Big fish,It's an NPC.,1,10
402,0,Jungle forester,She deals in exotic types of wood.,1,10
412,6,Bat,An annoying flappy thing.,1,10
424,159,Zombie,Captain of the Dorgesh-Kaan City Guard.,1,10
433,138,Cyrisus,He's a meleer - prepared to go face-to-face.,1,10
441,79,Tree spirit,It's an NPC.,1,10
454,0,Sanfew,An old druid.,1,10
461,0,Magic Store owner,A Supplier of Magical items.,1,10
471,0,Bolkoy,It's a tree gnome.,1,10
481,0,Tracker gnome 1,It's a gnome who specialises in covert operations.,1,10
492,0,Spirit of Scorpius,The essence of evil.,1,10
501,0,Spirit of Zadimus,An unquiet soul.,1,10
511,0,Vigroy,A cart driver; it looks like he's quite experienced.,1,10
521,0,Shop assistant,It's an NPC.,1,10
529,0,Shop assistant,She's here on work experience.,1,10
539,0,Silk trader,Very snappily dressed.,1,10
553,0,Aubury,Runes are his passion.,1,10
561,0,Shop keeper,Could stand to lose a few pounds.,1,10
577,0,Cassie,Nice eyes.,1,10
580,0,Flynn,The mace salesman.,1,10
593,0,Frenita,A recipe for success- in Cooking.,1,10
602,0,Gulluck,He sells weapons.,1,10
