id,id_note,id_lend,id_template_note,id_template_lend,stackable,tradable,droppable,members_only,name,value,weight,examine
22320,-1,-1,-1,-1,f,t,t,f,Runefest 2011 hood,1,0.4,Marikdebie designed this hood for RuneFest 2011
22314,-1,-1,-1,-1,f,t,t,t,Gorilla mask,1,0.5,Argh! It\'s frightful!
22307,-1,-1,-1,-1,f,t,t,t,Gnome scarf,-1,0.2,A scarf. You feel your upper lip stiffening.
22306,-1,-1,-1,-1,f,t,t,t,Gnome scarf,-1,0.2,A scarf. You feel your upper lip stiffening.
22305,-1,-1,-1,-1,f,t,t,t,Gnome scarf,-1,0.2,A scarf. You feel your upper lip stiffening.
22304,-1,-1,-1,-1,f,t,t,t,Gnome scarf,-1,0.2,A scarf. You feel your upper lip stiffening.
22266,-1,-1,-1,-1,f,t,t,t,Lunar cape,-1,0.4,Oooo pretty!
22265,-1,-1,-1,-1,f,t,t,t,Lunar cape,2,0.4,Oooo pretty!
22264,-1,-1,-1,-1,f,t,t,t,Lunar boots,-1,0.9,Mystical foot protection.
22263,-1,-1,-1,-1,f,t,t,t,Lunar boots,100,0.9,Mystical foot protection.
22262,-1,-1,-1,-1,f,t,t,t,Lunar gloves,-1,0.9,These should keep my hands safe.
22261,-1,-1,-1,-1,f,t,t,t,Lunar gloves,100,0.9,These should keep my hands safe.
22260,-1,-1,-1,-1,f,t,t,t,Lunar legs,-1,3.65,These should protect my legs.
22259,-1,-1,-1,-1,f,t,t,t,Lunar legs,100,3.65,These should protect my legs.
22258,-1,-1,-1,-1,f,t,t,t,Lunar torso,-1,4.5,Provides good protection.
22257,-1,-1,-1,-1,f,t,t,t,Lunar torso,100,4.5,Provides good protection.
22256,-1,-1,-1,-1,f,t,t,t,Lunar helm,-1,0.9,A mystical helmet.
22255,-1,-1,-1,-1,f,t,t,t,Lunar helm,100,0.9,A mystical helmet.
22254,-1,-1,-1,-1,f,t,t,t,Lunar cape,-1,0.4,Oooo pretty!
22253,-1,-1,-1,-1,f,t,t,t,Lunar cape,2,0.4,Oooo pretty!
22252,-1,-1,-1,-1,f,t,t,t,Lunar boots,-1,0.9,Mystical foot protection.
22251,-1,-1,-1,-1,f,t,t,t,Lunar boots,100,0.9,Mystical foot protection.
22250,-1,-1,-1,-1,f,t,t,t,Lunar gloves,-1,0.9,These should keep my hands safe.
22249,-1,-1,-1,-1,f,t,t,t,Lunar gloves,100,0.9,These should keep my hands safe.
22248,-1,-1,-1,-1,f,t,t,t,Lunar legs,-1,3.65,These should protect my legs.
22247,-1,-1,-1,-1,f,t,t,t,Lunar legs,100,3.65,These should protect my legs.
22246,-1,-1,-1,-1,f,t,t,t,Lunar torso,-1,4.5,Provides good protection.
22245,-1,-1,-1,-1,f,t,t,t,Lunar torso,100,4.5,Provides good protection.
22244,-1,-1,-1,-1,f,t,t,t,Lunar helm,-1,0.9,A mystical helmet.
22243,-1,-1,-1,-1,f,t,t,t,Lunar helm,100,0.9,A mystical helmet.
22242,-1,-1,-1,-1,f,t,t,t,Lunar cape,-1,0.4,Oooo pretty!
22241,-1,-1,-1,-1,f,t,t,t,Lunar cape,2,0.4,Oooo pretty!
22240,-1,-1,-1,-1,f,t,t,t,Lunar boots,-1,0.9,Mystical foot protection.
22239,-1,-1,-1,-1,f,t,t,t,Lunar boots,100,0.9,Mystical foot protection.
22238,-1,-1,-1,-1,f,t,t,t,Lunar gloves,-1,0.9,These should keep my hands safe.
22237,-1,-1,-1,-1,f,t,t,t,Lunar gloves,100,0.9,These should keep my hands safe.
22236,-1,-1,-1,-1,f,t,t,t,Lunar legs,-1,3.65,These should protect my legs.
22235,-1,-1,-1,-1,f,t,t,t,Lunar legs,100,3.65,These should protect my legs.
22234,-1,-1,-1,-1,f,t,t,t,Lunar torso,-1,4.5,Provides good protection.
22233,-1,-1,-1,-1,f,t,t,t,Lunar torso,100,4.5,Provides good protection.
22232,-1,-1,-1,-1,f,t,t,t,Lunar helm,-1,0.9,A mystical helmet.
22231,-1,-1,-1,-1,f,t,t,t,Lunar helm,100,0.9,A mystical helmet.
22230,-1,-1,-1,-1,f,t,t,t,Lunar cape,-1,0.4,Oooo pretty!
22229,-1,-1,-1,-1,f,t,t,t,Lunar cape,2,0.4,Oooo pretty!
22228,-1,-1,-1,-1,f,t,t,t,Lunar boots,-1,0.9,Mystical foot protection.
22227,-1,-1,-1,-1,f,t,t,t,Lunar boots,100,0.9,Mystical foot protection.
22226,-1,-1,-1,-1,f,t,t,t,Lunar gloves,-1,0.9,These should keep my hands safe.
22225,-1,-1,-1,-1,f,t,t,t,Lunar gloves,100,0.9,These should keep my hands safe.
22224,-1,-1,-1,-1,f,t,t,t,Lunar legs,-1,3.65,These should protect my legs.
22223,-1,-1,-1,-1,f,t,t,t,Lunar legs,100,3.65,These should protect my legs.
22222,-1,-1,-1,-1,f,t,t,t,Lunar torso,-1,4.5,Provides good protection.
22221,-1,-1,-1,-1,f,t,t,t,Lunar torso,100,4.5,Provides good protection.
22220,-1,-1,-1,-1,f,t,t,t,Lunar helm,-1,0.9,A mystical helmet.
22219,-1,-1,-1,-1,f,t,t,t,Lunar helm,100,0.9,A mystical helmet.
22218,-1,-1,-1,-1,f,t,t,t,Gnome scarf,1000,0.2,A scarf. You feel your upper lip stiffening.
22217,-1,-1,-1,-1,f,t,t,t,Gnome scarf,1000,0.2,A scarf. You feel your upper lip stiffening.
22216,-1,-1,-1,-1,f,t,t,t,Gnome scarf,1000,0.2,A scarf. You feel your upper lip stiffening.
22215,-1,-1,-1,-1,f,t,t,t,Gnome scarf,1000,0.2,A scarf. You feel your upper lip stiffening.
22214,-1,-1,-1,-1,f,t,t,t,Staff of light,-1,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
22213,-1,-1,-1,-1,f,t,t,t,Staff of light,95000,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
22212,-1,-1,-1,-1,f,t,t,t,Staff of light,-1,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
22211,-1,-1,-1,-1,f,t,t,t,Staff of light,95000,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
22210,-1,-1,-1,-1,f,t,t,t,Staff of light,-1,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
22209,-1,-1,-1,-1,f,t,t,t,Staff of light,95000,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
25212,-1,-1,-1,-1,f,t,t,t,Clay skull,12,0.2,NULL
22208,-1,-1,-1,-1,f,t,t,t,Staff of light,-1,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
22207,-1,-1,-1,-1,f,t,t,t,Staff of light,95000,2.2,Humming with power. / Humming with power. It\'s also red/blue/yellow/green (Recoloured)
21885,-1,-1,-1,-1,f,t,t,f,Picture,-1,0.4,A picture of a lady called Elena.
21884,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
21883,-1,-1,-1,-1,f,t,t,f,Picture,-1,0.4,A picture of a lady called Elena.
21882,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
21881,-1,-1,-1,-1,f,t,t,f,Picture,-1,0.4,A picture of a lady called Elena.
21880,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
21879,-1,-1,-1,-1,f,t,t,f,Picture,-1,0.4,A picture of a lady called Elena.
21878,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
21877,-1,-1,-1,-1,f,t,t,f,Picture,-1,0.4,A picture of a lady called Elena.
21876,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
21875,-1,-1,-1,-1,f,t,t,f,Picture,-1,0.4,A picture of a lady called Elena.
21874,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
21873,-1,-1,-1,-1,f,t,t,f,Samba headdress,1,0.4,An exotic headdress covered in feathers.
21871,-1,-1,-1,-1,f,t,t,f,Eastern knot,1,0.4,A fashionable hairstyle from the Eastern Lands.
21870,-1,-1,-1,-1,f,t,t,f,Dervish head wrap,1,0.4,Prevents sunburn.
21807,-1,-1,-1,-1,f,t,t,t,Arrav's heart,1,1.5,Suspended in fluid within a canopic jar.
21804,-1,-1,-1,-1,f,t,t,t,Dathana's message,1,1.5,A book found on Kethsi.
21795,-1,21793,-1,13009,f,t,t,t,Ragefire boots,-1,1,A pair of powerful-looking boots.
21793,21794,21795,-1,-1,f,t,t,t,Ragefire boots,20000,1,A pair of powerful-looking boots.
21792,-1,21790,-1,13009,f,t,t,t,Glaiven boots,-1,1,A pair of powerful-looking boots.
21790,21791,21792,-1,-1,f,t,t,t,Glaiven boots,20000,1,A pair of powerful-looking boots.
21789,-1,21787,-1,13009,f,t,t,t,Steadfast boots,-1,1,A pair of powerful-looking boots.
21787,21788,21789,-1,-1,f,t,t,t,Steadfast boots,20000,1,A pair of powerful-looking boots.
21786,-1,-1,-1,-1,f,t,t,t,Abyssalbane bar,1,1.8,Abyssal demons aren\'t fans of these.
21785,-1,-1,-1,-1,f,t,t,t,Basiliskbane bar,1,1.8,Basilisks aren\'t fans of these.
21784,-1,-1,-1,-1,f,t,t,t,Wallasalkibane bar,1,1.8,Wallasalkis aren\'t fans of these.
21783,-1,-1,-1,-1,f,t,t,t,Dragonbane bar,1,1.8,Dragons aren\'t fans of these.
21782,-1,-1,-1,-1,f,t,t,t,Abyssalbane ore,1,2.2,Abyssal demons aren\'t fans of these.
21781,-1,-1,-1,-1,f,t,t,t,Basiliskbane ore,1,2.2,Basilisks aren\'t fans of these.
21780,-1,-1,-1,-1,f,t,t,t,Wallasalkibane ore,1,2.2,Wallasalkis aren\'t fans of these.
21779,-1,-1,-1,-1,f,t,t,t,Dragonbane ore,1,2.2,Dragons aren\'t fans of these.
21778,-1,-1,-1,-1,f,t,t,t,Bane ore,1,2.2,This mystical ore could do with some magical input.
21777,21863,-1,-1,-1,f,t,t,t,Armadyl battlestaff,200000,2.2,A battlestaff topped with a powerful orb of Armadyl.
21772,-1,-1,-1,-1,f,t,t,t,Odd lamp,1,0.1,A lamp found at the Mahjarrat ritual.
21771,-1,-1,-1,-1,f,t,t,t,Odd lamp,1,0.1,A lamp found at the Mahjarrat ritual.
21770,-1,-1,-1,-1,f,t,t,t,Odd lamp,1,0.1,A lamp found at the Mahjarrat ritual.
21768,21769,-1,-1,-1,f,t,t,t,Barrows - akrisae's set,20,2.2,"Grand Exchange set containing Akrisae\'s hood, robe top, robe skirt and mace."
21766,21767,-1,-1,-1,f,t,t,t,Akrisae's robe skirt 0,47000,10,Akrisae the Doomed\'s robe skirt.
21765,-1,-1,-1,-1,f,t,t,t,Akrisae's robe skirt 25,47000,10,Akrisae the Doomed\'s robe skirt.
21764,-1,-1,-1,-1,f,t,t,t,Akrisae's robe skirt 50,47000,10,Akrisae the Doomed\'s robe skirt.
21763,-1,-1,-1,-1,f,t,t,t,Akrisae's robe skirt 75,47000,10,Akrisae the Doomed\'s robe skirt.
21762,-1,-1,-1,-1,f,t,t,t,Akrisae's robe skirt 100,47000,10,Akrisae the Doomed\'s robe skirt.
21760,21761,-1,-1,-1,f,t,t,t,Akrisae's robe skirt,47000,10,Akrisae the Doomed\'s robe skirt.
21758,21759,-1,-1,-1,f,t,t,t,Akrisae's robe top 0,50000,7,Akrisae the Doomed\'s robe top.
21757,-1,-1,-1,-1,f,t,t,t,Akrisae's robe top 25,50000,7,Akrisae the Doomed\'s robe top.
21756,-1,-1,-1,-1,f,t,t,t,Akrisae's robe top 50,50000,7,Akrisae the Doomed\'s robe top.
21755,-1,-1,-1,-1,f,t,t,t,Akrisae's robe top 75,50000,7,Akrisae the Doomed\'s robe top.
21754,-1,-1,-1,-1,f,t,t,t,Akrisae's robe top 100,50000,7,Akrisae the Doomed\'s robe top.
21752,21753,-1,-1,-1,f,t,t,t,Akrisae's robe top,50000,7,Akrisae the Doomed\'s robe top.
21750,21751,-1,-1,-1,f,t,t,t,Akrisae's war mace 0,85000,2,Akrisae the Doomed\'s War Mace.
21749,-1,-1,-1,-1,f,t,t,t,Akrisae's war mace 25,85000,2,Akrisae the Doomed\'s War Mace.
21748,-1,-1,-1,-1,f,t,t,t,Akrisae's war mace 50,85000,2,Akrisae the Doomed\'s War Mace.
21747,-1,-1,-1,-1,f,t,t,t,Akrisae's war mace 75,85000,2,Akrisae the Doomed\'s War Mace.
21746,-1,-1,-1,-1,f,t,t,t,Akrisae's war mace 100,85000,2,Akrisae the Doomed\'s War Mace.
21744,21745,-1,-1,-1,f,t,t,t,Akrisae's war mace,85000,2,Akrisae the Doomed\'s War Mace.
21742,21743,-1,-1,-1,f,t,t,t,Akrisae's hood 0,13000,2.2,Akrisae the Doomed\'s hood.
21741,-1,-1,-1,-1,f,t,t,t,Akrisae's hood 25,13000,2.2,Akrisae the Doomed\'s hood.
21740,-1,-1,-1,-1,f,t,t,t,Akrisae's hood 50,13000,2.2,Akrisae the Doomed\'s hood.
21739,-1,-1,-1,-1,f,t,t,t,Akrisae's hood 75,13000,2.2,Akrisae the Doomed\'s hood.
21738,-1,-1,-1,-1,f,t,t,t,Akrisae's hood 100,13000,2.2,Akrisae the Doomed\'s hood.
21736,21737,-1,-1,-1,f,t,t,t,Akrisae's hood,13000,2.2,Akrisae the Doomed\'s hood.
21615,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21614,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
25211,-1,-1,-1,-1,f,t,t,t,Skull mask,200,1,NULL
21613,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21612,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21611,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21610,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21609,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21608,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21582,-1,-1,-1,-1,f,t,t,t,Blisterwood polearm,26000,1.8,"A polearm, carved from the blisterwood tree."
21580,-1,-1,-1,-1,f,t,t,t,Blisterwood staff,26000,2.2,"A staff, carved from the blisterwood tree."
21579,-1,-1,-1,-1,f,t,t,t,Tome of xp 3rd ed (1),1,1,"A Tome of Experience (3rd edition) that awards 50,000 XP per chapter."
21578,-1,-1,-1,-1,f,t,t,t,Tome of xp 3rd ed (2),1,1,"A Tome of Experience (3rd edition) that awards 50,000 XP per chapter."
21577,-1,-1,-1,-1,f,t,t,t,Tome of xp 3rd ed (3),1,1,"A Tome of Experience (3rd edition) that awards 50,000 XP per chapter."
21570,-1,-1,-1,-1,f,t,t,t,Jewelled diamond statuette,30,0.1,Simon Templeton at the Agility Pyramid will give me 12500 coins for this.
21564,-1,-1,-1,-1,f,t,t,t,Vanguard gloves,10000,0.4,The gauntlets of a martial master.
21563,-1,-1,-1,-1,f,t,t,t,Vanguard gloves,10000,0.4,The gauntlets of a martial master.
21562,-1,-1,-1,-1,f,t,t,t,Vanguard legs,400000,9,Leg armour for a martial master.
21561,-1,-1,-1,-1,f,t,t,t,Vanguard legs,400000,9,Leg armour for a martial master.
21560,-1,-1,-1,-1,f,t,t,t,Vanguard body,500000,9.9,Armour for a martial master.
21559,-1,-1,-1,-1,f,t,t,t,Vanguard body,500000,9.9,Armour for a martial master.
21558,-1,-1,-1,-1,f,t,t,t,Vanguard helm,400000,2.7,Headgear for a martial master.
21557,-1,-1,-1,-1,f,t,t,t,Vanguard helm,400000,2.7,Headgear for a martial master.
21556,-1,-1,-1,-1,f,t,t,t,Trickster boots,10000,0.4,Footware for a mystical marksman.
21555,-1,-1,-1,-1,f,t,t,t,Trickster boots,10000,0.4,Footware for a mystical marksman.
21554,-1,-1,-1,-1,f,t,t,t,Trickster gloves,10000,0.4,The gauntlets of a mystical marksman.
21553,-1,-1,-1,-1,f,t,t,t,Trickster gloves,10000,0.4,The gauntlets of a mystical marksman.
21552,-1,-1,-1,-1,f,t,t,t,Trickster robe legs,400000,9,Robe legs for a mystical marksman.
21551,-1,-1,-1,-1,f,t,t,t,Trickster robe legs,400000,9,Robe legs for a mystical marksman.
21550,-1,-1,-1,-1,f,t,t,t,Trickster robe,500000,9.9,Robes for a mystical marksman.
21549,-1,-1,-1,-1,f,t,t,t,Trickster robe,500000,9.9,Robes for a mystical marksman.
21546,-1,-1,-1,-1,f,t,t,t,Battle-mage boots,10000,0.4,The boots of a warrior wizard.
21545,-1,-1,-1,-1,f,t,t,t,Battle-mage boots,10000,0.4,The boots of a warrior wizard.
21544,-1,-1,-1,-1,f,t,t,t,Battle-mage gloves,10000,0.4,The gauntlets of a warrior wizard.
21543,-1,-1,-1,-1,f,t,t,t,Battle-mage gloves,10000,0.4,The gauntlets of a warrior wizard.
21542,-1,-1,-1,-1,f,t,t,t,Battle-mage robe legs,400000,9,Robe legs for a warrior wizard.
21541,-1,-1,-1,-1,f,t,t,t,Battle-mage robe legs,400000,9,Robe legs for a warrior wizard.
21540,-1,-1,-1,-1,f,t,t,t,Battle-mage robe,500000,9.9,Robe top for a warrior wizard.
21539,-1,-1,-1,-1,f,t,t,t,Battle-mage robe,500000,9.9,Robe top for a warrior wizard.
21536,-1,-1,-1,-1,f,t,t,t,Sceptre of the gods,100,2,An impressive pharaoh\'s sceptre.
21535,-1,-1,-1,-1,f,t,t,t,Black ibis boots,1,0.9,Traditional footwear of a shadowy secret society.
21534,-1,-1,-1,-1,f,t,t,t,Black ibis mask,1,0.4,Keeps your identity secret.
2313,2314,-1,-1,-1,f,t,t,f,Pie dish,3,0.1,Deceptively pie shaped.
21533,-1,-1,-1,-1,f,t,t,t,Black ibis legs,1,0.9,Traditional leg wear of a shadowy secret society.
21532,-1,-1,-1,-1,f,t,t,t,Black ibis body,1,1.3,Traditional garb of a shadowy secret society.
17909,-1,-1,-1,-1,t,t,t,f,null,1,0,NULL
21530,-1,-1,-1,-1,f,t,t,t,Sacred clay shield (inactive),45000,3.6,A clay shield that is highly resistant to melee attacks.
21529,-1,-1,-1,-1,f,t,t,t,Sacred clay shield (ranged),45000,3.6,A clay shield highly resistant to ranged attacks.
21528,-1,-1,-1,-1,f,t,t,t,Sacred clay shield (magic),45000,3.6,A clay shield that is highly resistant to magic attacks.
21527,-1,-1,-1,-1,f,t,t,t,Sacred clay shield (melee),45000,3.6,A clay shield that is highly resistant to melee attacks.
21521,-1,-1,-1,-1,f,t,t,t,Tiger shark,3200,0.7,A delicious delicacy.
21520,-1,-1,-1,-1,f,t,t,t,Raw tiger shark,3200,0.7,I should probably cook this first.
21518,-1,-1,-1,-1,f,t,t,t,Runecrafter skirt,75,0.9,A heavy-duty wizard robe.
21517,-1,-1,-1,-1,f,t,t,t,Runecrafter hat,75,1,"Comes with goggles, for extra safety while Runecrafting."
21516,-1,-1,-1,-1,f,t,t,t,Runecrafter robe,75,0.9,Heavy duty wizard robes.
21510,-1,-1,-1,-1,f,t,t,t,Necromancer robe bottom,80000,0.9,A robe worn by twisted necromancers.
21509,-1,-1,-1,-1,f,t,t,t,Necromancer hood,15000,0.2,A hood worn by twisted necromancers.
21508,-1,-1,-1,-1,f,t,t,t,Necromancer robe top,120000,0.9,A robe worn by twisted necromancers.
21507,-1,-1,-1,-1,f,t,t,t,Necromancer's steam staff,45000,2.4,A magical skeletal staff.
21506,-1,-1,-1,-1,f,t,t,t,Skeletal steam battlestaff,17000,2.4,A magical skeletal staff.
21505,-1,-1,-1,-1,f,t,t,t,Necromancer's mud staff,45000,2.4,A sinister skull staff.
21504,-1,-1,-1,-1,f,t,t,t,Skeletal mud battlestaff,17000,2.4,A magical skeletal staff.
21503,-1,-1,-1,-1,f,t,t,t,Necromancer's lava staff,45000,2.4,A magical skeletal staff.
21502,-1,-1,-1,-1,f,t,t,t,Skeletal lava battlestaff,17000,2.4,A magical skeletal staff.
21501,-1,-1,-1,-1,f,t,t,t,Necromancer's earth staff,42500,2.4,A magical skeletal staff.
21500,-1,-1,-1,-1,f,t,t,t,Necromancer's air staff,42500,2.4,A magical skeletal staff.
21499,-1,-1,-1,-1,f,t,t,t,Necromancer's water staff,42500,2.4,A magical skeletal staff.
21498,-1,-1,-1,-1,f,t,t,t,Necromancer's fire staff,42500,2.4,A magical skeletal staff.
21497,-1,-1,-1,-1,f,t,t,t,Skeletal battlestaff of earth.,15500,2.4,A magical skeletal staff.
21496,-1,-1,-1,-1,f,t,t,t,Skeletal battlestaff of air,15500,2.4,A magical skeletal staff.
21495,-1,-1,-1,-1,f,t,t,t,Skeletal battlestaff of water,15500,2.4,A magical skeletal staff.
21494,-1,-1,-1,-1,f,t,t,t,Skeletal battlestaff of fire,15500,2.4,A magical skeletal staff.
21493,-1,-1,-1,-1,f,t,t,t,Skeletal staff of fire,1500,2.4,A magical skeletal staff.
21492,-1,-1,-1,-1,f,t,t,t,Skeletal staff of earth,1500,2.4,A magical skeletal staff.
21491,-1,-1,-1,-1,f,t,t,t,Skeletal staff of water,1500,2.4,A magical skeletal staff.
21490,-1,-1,-1,-1,f,t,t,t,Skeletal staff of air,1500,2.4,A magical skeletal staff.
21488,-1,-1,-1,-1,f,t,t,t,Shade skull,1,0.2,Imbued with mystical energies.
21486,-1,-1,-1,-1,f,t,t,t,Runecrafter skirt,75,0.9,A heavy-duty wizard robe.
21485,-1,-1,-1,-1,f,t,t,t,Runecrafter hat,75,1,"Comes with goggles, for extra safety while Runecrafting."
21484,-1,-1,-1,-1,f,t,t,t,Runecrafter robe,75,0.9,Heavy duty wizard robes.
21483,-1,-1,-1,-1,f,t,t,t,Black ibis boots,1,0.9,Traditional footwear of a shadowy secret society.
21482,-1,-1,-1,-1,f,t,t,t,Black ibis mask,1,0.4,Keeps your identity secret.
21481,-1,-1,-1,-1,f,t,t,t,Black ibis legs,1,0.9,Traditional leg wear of a shadowy secret society.
21480,-1,-1,-1,-1,f,t,t,t,Black ibis body,1,1.3,Traditional garb of a shadowy secret society.
21479,-1,-1,-1,-1,f,t,t,t,Necromancer robe bottom,80000,0.9,A robe worn by twisted necromancers.
21478,-1,-1,-1,-1,f,t,t,t,Necromancer hood,15000,0.2,A hood worn by twisted necromancers.
21477,-1,-1,-1,-1,f,t,t,t,Necromancer robe top,120000,0.9,A robe worn by twisted necromancers.
21475,-1,-1,-1,-1,f,t,t,t,Vanguard gloves,10000,0.4,The gauntlets of a martial master.
21474,-1,-1,-1,-1,f,t,t,t,Vanguard legs,400000,9,Leg armour for a martial master.
21473,-1,-1,-1,-1,f,t,t,t,Vanguard body,500000,9.9,Armour for a martial master.
21472,-1,-1,-1,-1,f,t,t,t,Vanguard helm,400000,2.7,Headgear for a martial master.
21471,-1,-1,-1,-1,f,t,t,t,Trickster boots,10000,0.4,Footware for a mystical marksman.
21470,-1,-1,-1,-1,f,t,t,t,Trickster gloves,10000,0.4,The gauntlets of a mystical marksman.
21469,-1,-1,-1,-1,f,t,t,t,Trickster robe legs,400000,9,Robe legs for a mystical marksman.
21468,-1,-1,-1,-1,f,t,t,t,Trickster robe,500000,9.9,Robes for a mystical marksman.
21466,-1,-1,-1,-1,f,t,t,t,Battle-mage boots,10000,0.4,The boots of a warrior wizard.
21465,-1,-1,-1,-1,f,t,t,t,Battle-mage gloves,10000,0.4,The gauntlets of a warrior wizard.
21464,-1,-1,-1,-1,f,t,t,t,Battle-mage robe legs,400000,9,Robe legs for a warrior wizard.
21463,-1,-1,-1,-1,f,t,t,t,Battle-mage robe,500000,9.9,Robe top for a warrior wizard.
21461,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21460,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21459,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21458,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21457,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21456,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21455,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21454,-1,-1,-1,-1,f,t,t,t,Vyre corpse,3,5,"A Vyrewatch corpse. Just a husk, really."
21452,-1,-1,-1,-1,f,t,t,t,Walking stick,1,1.8,Stroll through the Myre in style.
21451,-1,-1,-1,-1,f,t,t,t,Ouroboros pouch,1,0.1,A druid pouch that will never run out!
21450,-1,-1,-1,-1,f,t,t,t,Constructor's boots,1,0.4,Nice and sturdy.
21449,-1,-1,-1,-1,f,t,t,t,Constructor's gloves,1,0.4,Protection for your hands.
21448,-1,-1,-1,-1,f,t,t,t,Constructor's trousers,1,0.9,Trousers to keep your legs protected.
21447,-1,-1,-1,-1,f,t,t,t,Constructor's garb,1,0.9,Good for working outdoors.
21446,-1,-1,-1,-1,f,t,t,t,Constructor's hat,1,0.4,Recommended on building sites.
21445,-1,-1,-1,-1,f,t,t,t,Rambler's backpack,1,0.4,Makes you look like a true trekker!
21443,-1,-1,-1,-1,f,t,t,t,Constructor's boots,1,0.4,Nice and sturdy.
2309,2310,-1,-1,-1,f,t,t,f,Bread,24,0.5,Nice crispy bread.
21442,-1,-1,-1,-1,f,t,t,t,Constructor's gloves,1,0.4,Protection for your hands.
21441,-1,-1,-1,-1,f,t,t,t,Constructor's trousers,1,0.9,Trousers to keep your legs protected.
21439,-1,-1,-1,-1,f,t,t,t,Constructor's hat,1,0.4,Recommended on building sites.
17010,17009,-1,799,-1,t,t,t,f,Air staff,3520,0,NULL
21435,-1,-1,-1,-1,f,t,t,f,Herald cape,-1,0.4,A cape for those who love their city.
21434,-1,-1,-1,-1,f,t,t,f,Herald cape,1,0.4,A cape for those who love their city.
21408,-1,-1,-1,-1,f,t,t,t,Battlefield cape,-1,0.4,""
21407,-1,-1,-1,-1,f,t,t,t,Battlefield cape,-1,0.4,""
21406,-1,-1,-1,-1,f,t,t,t,Battlefield cape,-1,0.4,""
21405,-1,-1,-1,-1,f,t,t,t,Clan pickaxe,1,2.2,It can only be used in the clan battlefield.
21404,-1,-1,-1,-1,f,t,t,t,Clan hatchet,1,1.3,It can only be used in the clan battlefield.
21391,-1,-1,-1,-1,f,t,t,f,Avalani's robe bottoms,1,0.9,Magical robes
