id_npc,id_item,chance,amount_minimum,amount_maximum,rare
6,1965,74,1,1,f
6,313,59,1,1,f
6,436,72,1,1,f
6,438,72,1,1,f
6,1438,66,1,1,f
6,1440,61,1,1,f
25,526,100,1,1,f
25,877,64,2,7,f
25,1203,57,1,1,f
25,1139,63,1,1,f
25,1381,33,1,1,f
25,555,60,7,7,f
25,557,64,4,4,f
25,554,65,6,6,f
25,558,58,9,9,f
25,562,42,2,2,f
25,559,5,7,7,f
25,199,63,1,1,f
25,201,67,1,1,f
25,205,73,1,1,f
25,209,73,1,1,f
25,213,69,1,1,f
25,207,35,1,1,f
25,211,51,1,1,f
25,215,38,1,1,f
25,217,42,1,1,f
25,2485,32,1,1,f
25,995,80,1,1,f
25,1965,74,1,1,f
25,313,59,1,1,f
25,436,72,1,1,f
25,1438,66,1,1,f
25,1440,61,1,1,f
352,526,100,1,1,f
352,882,69,7,7,f
352,877,64,2,7,f
352,1203,57,1,1,f
352,1139,63,1,1,f
352,1381,33,1,1,f
352,555,60,7,7,f
4670,560,60,5,5,f
4,882,69,7,7,f
4,877,64,2,7,f
4,1203,57,1,1,f
4,1139,63,1,1,f
4,1381,33,1,1,f
4,555,60,7,7,f
16,438,55,1,1,f
170,199,75,1,1,f
4,558,58,9,9,f
1086,558,72,9,9,f
1086,215,44,1,1,f
4,557,64,4,4,f
5923,211,48,1,1,f
4670,565,74,2,2,f
4670,1452,58,1,1,f
4670,1462,27,1,1,f
4670,199,96,1,1,f
4670,201,79,1,1,f
4670,203,92,1,1,f
3223,213,74,1,1,f
4670,830,40,5,5,f
4670,1149,7,1,1,f
4670,563,68,4,4,f
352,207,35,1,1,f
352,211,51,1,1,f
352,215,38,1,1,f
352,217,42,1,1,f
352,995,80,1,1,f
352,1965,74,1,1,f
352,313,59,1,1,f
352,436,72,1,1,f
352,438,72,1,1,f
352,1438,66,1,1,f
352,1440,61,1,1,f
353,526,100,1,1,f
353,882,69,7,7,f
353,877,64,2,7,f
353,1203,57,1,1,f
353,1139,63,1,1,f
353,555,60,7,7,f
353,557,64,4,4,f
353,554,65,6,6,f
353,558,58,9,9,f
353,562,42,2,2,f
353,559,5,7,7,f
353,199,63,1,1,f
353,201,67,1,1,f
353,203,68,1,1,f
353,205,73,1,1,f
353,209,73,1,1,f
353,211,51,1,1,f
353,215,38,1,1,f
353,217,42,1,1,f
353,2485,32,1,1,f
353,995,80,1,1,f
353,1965,74,1,1,f
353,313,59,1,1,f
353,436,72,1,1,f
353,438,72,1,1,f
353,1438,66,1,1,f
353,1440,61,1,1,f
354,526,100,1,1,f
354,877,64,2,7,f
354,1203,57,1,1,f
354,1139,63,1,1,f
354,1381,33,1,1,f
354,555,60,7,7,f
354,557,64,4,4,f
354,554,65,6,6,f
354,558,58,9,9,f
354,562,42,2,2,f
354,559,5,7,7,f
354,199,63,1,1,f
354,201,67,1,1,f
354,205,73,1,1,f
354,209,73,1,1,f
354,213,69,1,1,f
354,207,35,1,1,f
354,211,51,1,1,f
354,215,38,1,1,f
354,217,42,1,1,f
354,2485,32,1,1,f
354,995,80,1,1,f
354,1965,74,1,1,f
354,313,59,1,1,f
354,436,72,1,1,f
354,1438,66,1,1,f
354,1440,61,1,1,f
360,526,100,1,1,f
360,882,69,7,7,f
360,877,64,2,7,f
360,1203,57,1,1,f
360,1139,63,1,1,f
360,1381,33,1,1,f
360,555,60,7,7,f
360,557,64,4,4,f
360,554,65,6,6,f
360,558,58,9,9,f
360,559,5,7,7,f
360,199,63,1,1,f
360,201,67,1,1,f
360,203,68,1,1,f
360,205,73,1,1,f
360,209,73,1,1,f
360,213,69,1,1,f
360,207,35,1,1,f
360,211,51,1,1,f
360,215,38,1,1,f
360,217,42,1,1,f
360,2485,32,1,1,f
360,1965,74,1,1,f
360,313,59,1,1,f
360,436,72,1,1,f
360,438,72,1,1,f
360,1438,66,1,1,f
360,1440,61,1,1,f
361,526,100,1,1,f
361,882,69,7,7,f
361,877,64,2,7,f
361,1203,57,1,1,f
361,1139,63,1,1,f
361,1381,33,1,1,f
361,557,64,4,4,f
361,554,65,6,6,f
361,558,58,9,9,f
361,562,42,2,2,f
361,559,5,7,7,f
361,199,63,1,1,f
361,201,67,1,1,f
361,203,68,1,1,f
361,205,73,1,1,f
361,209,73,1,1,f
361,213,69,1,1,f
361,207,35,1,1,f
361,215,38,1,1,f
361,217,42,1,1,f
361,2485,32,1,1,f
361,995,80,1,1,f
361,1965,74,1,1,f
361,313,59,1,1,f
361,436,72,1,1,f
361,438,72,1,1,f
361,1438,66,1,1,f
361,1440,61,1,1,f
362,526,100,1,1,f
362,882,69,7,7,f
362,1203,57,1,1,f
4670,211,66,1,1,f
352,199,63,1,1,f
352,201,67,1,1,f
352,203,68,1,1,f
352,205,73,1,1,f
352,209,73,1,1,f
352,213,69,1,1,f
4670,213,70,1,1,f
4670,215,57,1,1,f
4670,2485,55,1,1,f
4670,217,58,1,1,f
4670,1623,66,1,1,f
4670,1621,65,1,1,f
4670,1619,59,1,1,f
4670,1617,71,1,1,f
352,559,5,7,7,f
4670,205,92,1,1,f
4670,207,60,1,1,f
4670,209,73,1,1,f
6240,559,55,12,12,f
6240,558,74,5,5,f
6240,565,56,11,11,f
6240,562,61,3,16,f
6240,1462,3,1,1,f
6240,442,65,1,1,f
6247,1319,72,1,1,f
6247,1373,37,1,1,f
6247,1247,35,1,1,f
6247,1289,38,1,1,f
6247,11730,45,1,1,f
6247,811,86,1,36,f
6247,563,74,1,45,f
6247,561,55,1,62,f
6247,892,74,1,40,f
6247,886,43,150,150,f
6247,829,53,18,150,f
6247,560,54,41,150,f
6247,1201,97,1,1,f
6247,1093,75,1,1,f
6247,1123,59,1,1,f
6247,1185,57,1,1,f
6247,3042,65,3,3,f
6247,2434,64,3,3,f
6247,6687,55,3,3,f
6247,2442,67,3,3,f
6247,3024,65,3,3,f
6247,207,68,5,5,f
6247,5295,55,2,2,f
6247,5316,49,1,1,f
6247,1605,60,1,1,f
6247,1607,56,1,1,f
6247,1602,70,1,6,f
6247,1603,51,1,1,f
6247,442,9,100,100,f
6247,1615,9,1,1,f
6247,618,78,19,300,f
6247,11706,5,1,1,f
6247,1452,49,1,1,f
6250,526,100,1,1,f
6250,618,96,1,500,f
6250,808,74,97,500,f
6250,886,60,95,500,f
6250,231,61,4,4,f
6250,207,71,1,1,f
6250,7218,70,1,1,f
6250,11730,4,1,1,f
6252,526,100,1,1,f
6252,618,76,1,500,f
6252,592,66,1,1,f
6252,237,72,6,6,f
6252,231,57,5,5,f
6252,7218,57,1,1,f
6252,11730,3,1,1,f
6254,526,100,1,1,f
6258,526,100,1,1,f
6259,526,100,1,1,f
6260,4834,100,1,1,f
6260,561,62,1,60,f
6260,563,43,1,41,f
6260,560,7,1,40,f
6260,564,1,1,1,f
6260,1275,97,1,1,f
6260,1319,92,1,1,f
6250,11712,0.15,1,1,t
6252,11710,0.15,1,1,t
6252,11712,0.15,1,1,t
6247,11712,0.15,1,1,t
6247,11714,0.15,1,1,t
6252,11714,0.15,1,1,t
6250,11714,0.15,1,1,t
6260,1303,87,1,1,f
6260,1373,40,1,1,f
6260,1289,31,1,1,f
6260,1247,33,1,1,f
6260,1249,7,1,1,f
6260,829,96,1,12,f
6260,830,8,1,5,f
6260,886,2,1,135,f
6260,892,1,1,38,f
6260,1127,79,1,1,f
6260,1201,42,1,1,f
4670,1897,63,3,3,f
4670,995,70,45000,60000,f
4670,860,40,15,30,f
4670,67,50,15,25,f
4671,536,100,1,1,f
4671,1749,100,1,1,f
4671,1315,92,1,1,f
4671,1197,59,1,1,f
362,207,35,1,1,f
6260,1185,42,1,1,f
6260,11724,8,1,1,f
6260,11726,8,1,1,f
6260,11728,20,1,1,f
6260,1149,8,1,1,f
6260,450,87,1,16,f
6260,454,95,1,115,f
6260,1623,58,1,1,f
6260,1621,74,1,1,f
6260,1619,56,1,1,f
6260,1617,60,1,1,f
6260,5300,90,1,1,f
6260,1514,58,1,15,f
6260,3024,70,3,3,f
6260,3051,66,3,3,f
6260,11704,7,1,1,f
6260,1452,9,1,1,f
6261,526,100,1,1,f
6261,11724,9,1,1,f
6261,11726,6,1,1,f
6261,11728,2,1,1,f
6261,808,84,1,95,f
6261,564,82,1,25,f
6261,561,87,1,20,f
6261,886,78,1,95,f
6261,618,99,1,1300,f
6261,9741,95,1,1,f
6261,1025,83,1,1,f
6261,385,86,2,2,f
6261,7054,83,3,3,f
6263,526,100,1,1,f
6263,11724,1,1,1,f
6263,11726,4,1,1,f
6263,11728,3,1,1,f
6263,808,77,1,95,f
6263,564,86,1,25,f
6263,886,87,1,95,f
6263,995,77,1,1300,f
6263,225,95,5,5,f
6263,1917,76,1,1,f
6263,1971,99,1,1,f
6263,9741,81,1,1,f
6263,1025,93,1,1,f
6263,7054,95,3,3,f
6265,526,100,1,1,f
6265,11724,9,1,1,f
6265,11726,9,1,1,f
6265,11728,7,1,1,f
6265,808,82,1,95,f
6265,564,99,1,25,f
6265,561,77,1,15,f
6265,886,97,1,95,f
6265,618,85,1,1300,f
6265,9741,87,1,1,f
6265,1025,75,1,1,f
6265,386,78,1,2,f
6265,7054,85,3,3,f
113,5293,98,1,1,f
113,12176,64,1,1,f
113,213,59,1,1,f
7925,558,58,9,9,f
4671,828,88,20,20,f
4671,892,74,4,4,f
4671,811,61,8,8,f
4671,1303,38,1,1,f
4671,830,40,5,5,f
4671,1149,7,1,1,f
4671,563,68,4,4,f
4671,560,60,5,5,f
4671,565,74,2,2,f
7880,313,59,1,1,f
7883,209,73,1,1,f
7883,213,69,1,1,f
7883,207,35,1,1,f
7883,211,51,1,1,f
7883,215,38,1,1,f
7883,217,42,1,1,f
7883,2485,32,1,1,f
7883,995,80,1,1,f
7883,313,59,1,1,f
7883,436,72,1,1,f
7925,562,42,2,2,f
7925,559,5,7,7,f
7925,199,63,1,1,f
7925,201,67,1,1,f
7925,203,68,1,1,f
7925,205,73,1,1,f
7925,213,69,1,1,f
7883,438,72,1,1,f
7883,1438,66,1,1,f
7883,1440,61,1,1,f
7884,526,100,1,1,f
7884,882,69,7,7,f
7884,877,64,2,7,f
7884,1203,57,1,1,f
7884,1139,63,1,1,f
7884,1381,33,1,1,f
7884,555,60,7,7,f
7884,554,65,6,6,f
7884,558,58,9,9,f
7884,562,42,2,2,f
7884,559,5,7,7,f
7884,199,63,1,1,f
7884,201,67,1,1,f
6265,11710,0.15,1,1,t
6261,11712,0.15,1,1,t
6263,11710,0.15,1,1,t
6260,11712,0.15,1,1,t
6263,11712,0.15,1,1,t
6265,11712,0.15,1,1,t
6265,11714,0.15,1,1,t
6263,11714,0.15,1,1,t
6260,11714,0.15,1,1,t
6261,11714,0.15,1,1,t
7884,203,68,1,1,f
7884,205,73,1,1,f
7884,209,73,1,1,f
7884,213,69,1,1,f
7884,207,35,1,1,f
7884,211,51,1,1,f
7884,217,42,1,1,f
7884,2485,32,1,1,f
7884,995,80,1,1,f
7884,1965,74,1,1,f
7884,313,59,1,1,f
4671,1123,62,1,1,f
4671,1355,55,1,1,f
4671,1369,68,1,1,f
7884,436,72,1,1,f
7884,438,72,1,1,f
7884,1438,66,1,1,f
7884,1440,61,1,1,f
7925,526,100,1,1,f
7925,882,69,7,7,f
7925,877,64,2,7,f
7925,1139,63,1,1,f
7925,1381,33,1,1,f
7925,555,60,7,7,f
7925,557,64,4,4,f
7925,554,65,6,6,f
7926,558,58,9,9,f
7926,562,42,2,2,f
7926,559,5,7,7,f
7926,199,63,1,1,f
7926,203,68,1,1,f
7926,205,73,1,1,f
7926,209,73,1,1,f
7926,213,69,1,1,f
7926,207,35,1,1,f
7926,211,51,1,1,f
7926,215,38,1,1,f
7926,217,42,1,1,f
7926,2485,32,1,1,f
7926,995,80,1,1,f
7926,1965,74,1,1,f
7926,313,59,1,1,f
7926,438,72,1,1,f
7926,1438,66,1,1,f
7926,1440,61,1,1,f
7927,526,100,1,1,f
7927,882,69,7,7,f
7927,877,64,2,7,f
7927,1203,57,1,1,f
7927,1139,63,1,1,f
7927,1381,33,1,1,f
7927,555,60,7,7,f
7927,557,64,4,4,f
7927,554,65,6,6,f
7927,562,42,2,2,f
7927,559,5,7,7,f
7927,199,63,1,1,f
7927,201,67,1,1,f
7927,203,68,1,1,f
7927,205,73,1,1,f
7927,209,73,1,1,f
7927,213,69,1,1,f
7927,207,35,1,1,f
7927,211,51,1,1,f
7927,215,38,1,1,f
7927,217,42,1,1,f
7927,995,80,1,1,f
7927,1965,74,1,1,f
7927,313,59,1,1,f
7927,436,72,1,1,f
7927,438,72,1,1,f
7927,1438,66,1,1,f
7927,1440,61,1,1,f
7928,526,100,1,1,f
7928,882,69,7,7,f
7928,877,64,2,7,f
7928,1203,57,1,1,f
7928,1139,63,1,1,f
7928,555,60,7,7,f
7928,557,64,4,4,f
7928,554,65,6,6,f
7928,558,58,9,9,f
7928,562,42,2,2,f
7928,559,5,7,7,f
7928,199,63,1,1,f
7928,201,67,1,1,f
7928,203,68,1,1,f
7928,205,73,1,1,f
7928,209,73,1,1,f
7928,213,69,1,1,f
7928,211,51,1,1,f
7928,215,38,1,1,f
7928,217,42,1,1,f
7928,2485,32,1,1,f
7928,995,80,1,1,f
7928,1965,74,1,1,f
7928,313,59,1,1,f
7928,436,72,1,1,f
7928,438,72,1,1,f
7928,1438,66,1,1,f
7928,1440,61,1,1,f
8012,526,100,1,1,f
8012,877,64,2,7,f
8012,1203,57,1,1,f
8012,1139,63,1,1,f
8012,1381,33,1,1,f
8012,555,60,7,7,f
8012,557,64,4,4,f
8012,554,65,6,6,f
8012,558,58,9,9,f
8012,562,42,2,2,f
8012,559,5,7,7,f
8012,199,63,1,1,f
8012,201,67,1,1,f
8012,205,73,1,1,f
8012,209,73,1,1,f
8012,213,69,1,1,f
8012,207,35,1,1,f
8012,211,51,1,1,f
8012,215,38,1,1,f
8012,217,42,1,1,f
8012,2485,32,1,1,f
8012,995,80,1,1,f
8012,1965,74,1,1,f
8012,313,59,1,1,f
8012,436,72,1,1,f
8012,1438,66,1,1,f
8012,1440,61,1,1,f
8013,526,100,1,1,f
8013,882,69,7,7,f
8013,877,64,2,7,f
8013,1203,57,1,1,f
8013,1139,63,1,1,f
8013,1381,33,1,1,f
8013,555,60,7,7,f
8013,557,64,4,4,f
8013,554,65,6,6,f
8013,558,58,9,9,f
8013,559,5,7,7,f
8013,199,63,1,1,f
8013,201,67,1,1,f
8013,203,68,1,1,f
8013,205,73,1,1,f
8013,209,73,1,1,f
8013,213,69,1,1,f
8013,207,35,1,1,f
8013,211,51,1,1,f
8013,215,38,1,1,f
8013,217,42,1,1,f
8013,2485,32,1,1,f
8013,1965,74,1,1,f
4671,201,79,1,1,f
7926,1203,57,1,1,f
7926,1139,63,1,1,f
7926,1381,33,1,1,f
7926,555,60,7,7,f
7926,557,64,4,4,f
7926,554,65,6,6,f
4671,203,92,1,1,f
4671,205,92,1,1,f
4671,207,60,1,1,f
4671,209,73,1,1,f
4671,211,66,1,1,f
4671,213,70,1,1,f
4671,215,57,1,1,f
4671,2485,55,1,1,f
7926,877,64,2,7,f
4671,1452,58,1,1,f
4671,1462,27,1,1,f
4671,199,96,1,1,f
6268,1619,74,1,1,f
6268,5105,57,1,1,f
6268,201,78,1,1,f
6268,527,99,1,2,f
6285,449,92,1,1,f
6285,1458,61,1,1,f
8013,1440,61,1,1,f
6285,14870,82,1,1,f
6285,187,57,1,1,f
6285,2185,65,1,1,f
6285,526,100,1,1,f
6285,556,97,1,24,f
6285,557,89,1,14,f
7,618,1,1,3,f
1377,526,100,1,1,f
1377,5345,36,1,1,f
1377,5341,93,1,1,f
1377,5329,78,1,1,f
7,5323,75,1,1,f
7,5318,1,1,1,f
7,5322,1,1,1,f
7,5321,1,1,1,f
7,12148,1,1,1,f
352,2485,32,1,1,f
353,1381,33,1,1,f
353,207,35,1,1,f
354,882,69,7,7,f
354,203,68,1,1,f
354,438,72,1,1,f
360,562,42,2,2,f
360,995,80,1,1,f
361,555,60,7,7,f
361,211,51,1,1,f
362,877,64,2,7,f
6285,560,90,1,4,f
362,1139,63,1,1,f
362,1381,33,1,1,f
7883,1965,74,1,1,f
7884,557,64,4,4,f
7925,995,80,1,1,f
7925,1965,74,1,1,f
7925,313,59,1,1,f
7925,436,72,1,1,f
7925,438,72,1,1,f
7925,1438,66,1,1,f
7925,1440,61,1,1,f
7926,526,100,1,1,f
7926,201,67,1,1,f
7926,436,72,1,1,f
7927,558,58,9,9,f
7927,2485,32,1,1,f
7928,1381,33,1,1,f
7928,207,35,1,1,f
8012,882,69,7,7,f
8012,203,68,1,1,f
8012,438,72,1,1,f
8013,562,42,2,2,f
8013,995,80,1,1,f
6285,563,64,1,1,f
8013,313,59,1,1,f
8013,436,72,1,1,f
8013,438,72,1,1,f
8013,1438,66,1,1,f
6285,566,63,1,1,f
6285,1121,60,1,1,f
6285,1201,36,1,1,f
6285,9190,77,1,16,f
6285,9191,85,1,16,f
6285,9192,78,1,16,f
6285,9143,96,1,6,f
6285,9144,91,1,3,f
6285,1343,56,1,1,f
6285,1347,52,1,1,f
6285,830,8,5,5,f
6285,1249,7,1,1,f
6285,1275,7,1,1,f
6285,618,80,1,15,f
6285,314,77,1,23,f
6285,1939,90,1,10,f
6285,1623,56,1,1,f
7,1965,77,1,1,f
7,313,90,1,1,f
7,562,1,2,2,f
7,556,1,2,2,f
7,554,1,6,6,f
7,558,1,9,9,f
7,1440,62,1,1,f
7,882,1,7,7,f
7,877,87,3,7,f
7,1139,80,1,1,f
4671,217,58,1,1,f
4671,1623,66,1,1,f
4671,1621,65,1,1,f
4671,1619,59,1,1,f
4671,1617,71,1,1,f
4671,1897,63,3,3,f
7,1203,1,1,1,f
7,436,81,1,1,f
7,207,60,1,1,f
7,5320,1,1,1,f
7,213,72,1,1,f
7,211,63,1,1,f
7,217,72,1,1,f
7,5319,1,1,1,f
1377,5331,52,1,1,f
1377,5324,1,1,1,f
1377,5323,75,1,1,f
1377,5318,1,1,1,f
1377,5322,1,1,1,f
1377,5321,1,1,1,f
1377,12148,1,1,1,f
4,436,72,1,1,f
5,558,58,9,9,f
5,2485,32,1,1,f
6,1381,33,1,1,f
6,207,35,1,1,f
25,882,69,7,7,f
25,203,68,1,1,f
25,438,72,1,1,f
352,557,64,4,4,f
352,554,65,6,6,f
352,558,58,9,9,f
7884,215,38,1,1,f
7925,1203,57,1,1,f
7925,209,73,1,1,f
7925,207,35,1,1,f
7925,211,51,1,1,f
7925,215,38,1,1,f
7925,217,42,1,1,f
7925,2485,32,1,1,f
7,526,100,1,1,f
7,5345,36,1,1,f
7,5341,93,1,1,f
7,5329,78,1,1,f
7,5331,52,1,1,f
7,5324,1,1,1,f
6285,1462,32,1,1,f
6285,1621,33,1,1,f
6285,1619,44,1,1,f
6285,1617,40,1,1,f
6285,384,46,1,1,f
6286,9190,77,1,16,f
6286,9191,85,1,16,f
6286,9192,78,1,16,f
6286,556,97,1,24,f
6286,557,89,1,14,f
6286,560,90,1,4,f
6286,563,64,1,1,f
6286,566,63,1,1,f
6286,1121,60,1,1,f
6286,1201,36,1,1,f
1377,882,1,7,7,f
1377,877,87,3,7,f
1377,1139,80,1,1,f
1377,1203,1,1,1,f
1377,436,81,1,1,f
1377,207,60,1,1,f
1377,5320,1,1,1,f
1377,213,72,1,1,f
1377,217,72,1,1,f
1377,5319,1,1,1,f
1377,618,1,1,3,f
1757,526,100,1,1,f
1757,5345,36,1,1,f
1757,5341,93,1,1,f
1757,5329,78,1,1,f
1757,5331,52,1,1,f
1757,5324,1,1,1,f
1757,5323,75,1,1,f
1757,5318,1,1,1,f
1757,5322,1,1,1,f
1757,12148,1,1,1,f
1757,1965,77,1,1,f
1757,313,90,1,1,f
1757,562,1,2,2,f
1757,556,1,2,2,f
1757,554,1,6,6,f
1757,558,1,9,9,f
1757,1440,62,1,1,f
1757,882,1,7,7,f
1757,877,87,3,7,f
1757,1139,80,1,1,f
1757,1203,1,1,1,f
1757,207,60,1,1,f
1757,5320,1,1,1,f
1757,213,72,1,1,f
1757,211,63,1,1,f
1757,217,72,1,1,f
1757,5319,1,1,1,f
1757,618,1,1,3,f
1758,526,100,1,1,f
1758,5345,36,1,1,f
1758,5341,93,1,1,f
1758,5329,78,1,1,f
1758,5331,52,1,1,f
1758,5323,75,1,1,f
1758,5318,1,1,1,f
1758,5322,1,1,1,f
1758,5321,1,1,1,f
1758,12148,1,1,1,f
1758,1965,77,1,1,f
1758,313,90,1,1,f
1758,562,1,2,2,f
1758,556,1,2,2,f
1758,554,1,6,6,f
1758,558,1,9,9,f
1758,1440,62,1,1,f
1758,877,87,3,7,f
1758,1139,80,1,1,f
1758,1203,1,1,1,f
1758,436,81,1,1,f
1758,207,60,1,1,f
1758,5320,1,1,1,f
1758,213,72,1,1,f
1758,211,63,1,1,f
1758,217,72,1,1,f
1758,5319,1,1,1,f
1758,618,1,1,3,f
1759,526,100,1,1,f
1759,5341,93,1,1,f
1759,5329,78,1,1,f
1759,5331,52,1,1,f
1759,5324,1,1,1,f
1759,5323,75,1,1,f
1759,5318,1,1,1,f
1759,5322,1,1,1,f
1759,5321,1,1,1,f
1759,12148,1,1,1,f
1759,1965,77,1,1,f
1759,313,90,1,1,f
1759,562,1,2,2,f
1759,554,1,6,6,f
1759,558,1,9,9,f
1759,1440,62,1,1,f
1759,882,1,7,7,f
1759,877,87,3,7,f
1759,1139,80,1,1,f
1759,1203,1,1,1,f
1759,436,81,1,1,f
1759,207,60,1,1,f
1759,5320,1,1,1,f
1759,213,72,1,1,f
1759,211,63,1,1,f
1759,5319,1,1,1,f
1759,618,1,1,3,f
1760,526,100,1,1,f
1760,5345,36,1,1,f
1760,5341,93,1,1,f
1760,5329,78,1,1,f
1760,5331,52,1,1,f
1760,5324,1,1,1,f
1760,5323,75,1,1,f
1760,5318,1,1,1,f
1760,5322,1,1,1,f
1760,5321,1,1,1,f
1760,1965,77,1,1,f
1760,313,90,1,1,f
1760,562,1,2,2,f
1760,556,1,2,2,f
1760,554,1,6,6,f
1760,558,1,9,9,f
1760,1440,62,1,1,f
1760,882,1,7,7,f
1760,877,87,3,7,f
1760,1139,80,1,1,f
1760,1203,1,1,1,f
1760,436,81,1,1,f
1760,5320,1,1,1,f
1760,213,72,1,1,f
1760,211,63,1,1,f
1760,217,72,1,1,f
1760,5319,1,1,1,f
1760,618,1,1,3,f
1761,526,100,1,1,f
1761,5345,36,1,1,f
1761,5341,93,1,1,f
1761,5329,78,1,1,f
1761,5331,52,1,1,f
1761,5324,1,1,1,f
1761,5318,1,1,1,f
1377,556,1,2,2,f
1377,554,1,6,6,f
1377,558,1,9,9,f
1377,1440,62,1,1,f
7128,217,72,1,1,f
7128,5319,1,1,1,f
7129,207,60,1,1,f
7129,5320,1,1,1,f
6287,9143,96,1,6,f
6286,1249,7,1,1,f
6286,1275,7,1,1,f
6286,618,80,1,15,f
6286,314,77,1,23,f
6286,1939,90,1,10,f
7130,877,87,3,7,f
7130,1139,80,1,1,f
7128,5345,36,1,1,f
7128,5341,93,1,1,f
7128,5329,78,1,1,f
6286,449,92,1,1,f
6286,14870,82,1,1,f
6286,187,57,1,1,f
6286,2185,65,1,1,f
7128,5331,52,1,1,f
7128,5324,1,1,1,f
7128,5323,75,1,1,f
7128,5318,1,1,1,f
7128,5322,1,1,1,f
7128,5321,1,1,1,f
7128,12148,1,1,1,f
7128,1965,77,1,1,f
7128,313,90,1,1,f
7128,562,1,2,2,f
7128,556,1,2,2,f
7128,554,1,6,6,f
7128,558,1,9,9,f
7128,1440,62,1,1,f
7128,882,1,7,7,f
7128,877,87,3,7,f
7128,1139,80,1,1,f
7128,1203,1,1,1,f
7128,436,81,1,1,f
7128,207,60,1,1,f
7128,5320,1,1,1,f
7128,213,72,1,1,f
7128,211,63,1,1,f
7128,618,1,1,3,f
7129,526,100,1,1,f
7129,5345,36,1,1,f
7129,5341,93,1,1,f
7129,5329,78,1,1,f
7129,5331,52,1,1,f
7129,5324,1,1,1,f
7129,5323,75,1,1,f
7129,5318,1,1,1,f
7129,5322,1,1,1,f
7129,5321,1,1,1,f
7129,12148,1,1,1,f
7129,1965,77,1,1,f
7129,313,90,1,1,f
7129,562,1,2,2,f
7129,556,1,2,2,f
7129,554,1,6,6,f
7129,558,1,9,9,f
7129,1440,62,1,1,f
7129,882,1,7,7,f
7129,877,87,3,7,f
7129,1139,80,1,1,f
7129,1203,1,1,1,f
7129,436,81,1,1,f
7129,213,72,1,1,f
7129,211,63,1,1,f
7129,217,72,1,1,f
7129,5319,1,1,1,f
7129,618,1,1,3,f
7130,526,100,1,1,f
7130,5345,36,1,1,f
7130,5341,93,1,1,f
7130,5329,78,1,1,f
7130,5331,52,1,1,f
7130,5324,1,1,1,f
7130,5323,75,1,1,f
7130,5318,1,1,1,f
7130,5322,1,1,1,f
7130,5321,1,1,1,f
7130,12148,1,1,1,f
7130,1965,77,1,1,f
7130,313,90,1,1,f
7130,562,1,2,2,f
7130,556,1,2,2,f
7130,554,1,6,6,f
7130,558,1,9,9,f
7130,1440,62,1,1,f
7130,882,1,7,7,f
7130,1203,1,1,1,f
7130,436,81,1,1,f
7130,207,60,1,1,f
7130,5320,1,1,1,f
7130,213,72,1,1,f
7130,211,63,1,1,f
7130,217,72,1,1,f
7130,5319,1,1,1,f
7130,618,1,1,3,f
6286,526,100,1,1,f
6286,9143,96,1,6,f
6286,9144,91,1,3,f
6286,1343,56,1,1,f
6286,1347,52,1,1,f
6286,830,8,5,5,f
9,5324,88,4,4,f
6287,9144,91,1,3,f
6287,1343,56,1,1,f
6287,1347,52,1,1,f
6287,830,8,5,5,f
6286,1458,61,1,1,f
6286,1623,56,1,1,f
6286,1462,32,1,1,f
6286,1621,33,1,1,f
6286,1619,44,1,1,f
6286,1617,40,1,1,f
6286,384,46,1,1,f
6287,556,97,1,24,f
1761,882,1,7,7,f
1761,877,87,3,7,f
1761,1139,80,1,1,f
1761,1203,1,1,1,f
1761,436,81,1,1,f
1761,207,60,1,1,f
1761,5320,1,1,1,f
1761,213,72,1,1,f
1761,211,63,1,1,f
1761,217,72,1,1,f
1761,5319,1,1,1,f
1761,618,1,1,3,f
7128,526,100,1,1,f
6287,557,89,1,14,f
6287,560,90,1,4,f
6287,563,64,1,1,f
6287,566,63,1,1,f
6287,1121,60,1,1,f
6287,1201,36,1,1,f
6287,9190,77,1,16,f
6287,9191,85,1,16,f
6287,9192,78,1,16,f
6288,449,92,1,1,f
298,1947,41,1,1,f
298,618,77,1,667,f
298,440,40,1,1,f
4672,1315,92,1,1,f
4672,1197,59,1,1,f
4672,1123,62,1,1,f
4672,1355,55,1,1,f
4672,1369,68,1,1,f
297,557,98,3,6,f
297,554,87,2,2,f
297,561,39,1,1,f
297,562,34,1,1,f
297,1446,84,1,1,f
297,1458,26,1,1,f
298,1987,75,3,3,f
298,2347,57,1,1,f
298,1115,35,1,1,f
298,2353,30,1,1,f
299,526,100,1,1,f
297,1203,80,1,1,f
297,1339,50,1,1,f
299,5319,94,4,4,f
299,5324,88,4,4,f
299,5322,80,3,4,f
299,5320,61,3,3,f
299,5323,40,1,3,f
299,5321,2,2,2,f
299,556,63,6,6,f
299,557,98,3,6,f
299,554,87,2,2,f
299,565,53,1,4,f
299,561,39,1,1,f
299,562,34,1,1,f
299,1458,26,1,1,f
6289,526,100,1,1,f
6287,314,77,1,23,f
6287,1939,90,1,10,f
6287,449,92,1,1,f
6287,14870,82,1,1,f
6287,187,57,1,1,f
6287,2185,65,1,1,f
6287,526,100,1,1,f
6287,1275,7,1,1,f
4671,995,70,45000,60000,f
4671,860,40,15,30,f
4671,67,50,15,25,f
4672,536,100,1,1,f
4672,1749,100,1,1,f
6287,618,80,1,15,f
6287,1458,61,1,1,f
