npc_id,npc_skill_label,npc_skill_level
3249,Attack,8
3250,Ranged,1
3252,Ranged,1
3255,Defence,3
3257,Ranged,1
3260,Defence,3
3262,Attack,8
3263,Defence,3
3270,Hitpoints,16
3271,Magic,1
3273,Magic,1
3274,Ranged,1
3279,Hitpoints,30
3294,Hitpoints,16
3295,Ranged,1
3309,Hitpoints,8
3340,Attack,200
3346,Ranged,65
3348,Defence,25
3350,Magic,1
3367,Defence,126
3368,Defence,126
3375,Hitpoints,120
3387,Defence,10
3406,Attack,10
3485,Defence,10
3487,Magic,1
3489,Hitpoints,150
3490,Magic,1
3492,Defence,10
3493,Magic,100
3495,Ranged,100
3498,Attack,78
3499,Defence,81
3500,Ranged,50
3502,Ranged,50
3515,Hitpoints,85
3519,Hitpoints,20
3524,Hitpoints,85
3531,Hitpoints,60
3576,Defence,45
3577,Ranged,50
3580,Strength,76
3583,Magic,1
3586,Ranged,1
3588,Hitpoints,50
3590,Attack,215
3591,Defence,75
3592,Strength,120
3599,Defence,70
3601,Ranged,30
3612,Attack,30
3612,Strength,30
3617,Attack,130
3618,Magic,50
3620,Defence,75
3621,Magic,50
3652,Hitpoints,64
3672,Hitpoints,8
3675,Attack,40
3676,Ranged,1
3698,Ranged,1
3700,Strength,30
3701,Ranged,1
3703,Magic,1
3705,Ranged,1
6100,Hitpoints,22
6101,Ranged,1
6204,Defence,125
6208,Attack,115
6210,Ranged,1
6220,Magic,1
6222,Attack,300
6223,Defence,160
6225,Hitpoints,132
6229,Defence,100
6231,Strength,1
6248,Defence,120
6252,Attack,162
6255,Strength,100
6257,Hitpoints,75
6261,Defence,125
6265,Attack,80
6276,Defence,80
6278,Hitpoints,75
4816,Attack,105
4817,Ranged,105
4819,Attack,105
4820,Ranged,105
4822,Ranged,105
4823,Defence,85
4824,Ranged,105
4826,Hitpoints,90
4828,Hitpoints,90
4829,Hitpoints,90
4831,Attack,105
4833,Hitpoints,90
4835,Attack,105
4837,Hitpoints,90
4839,Magic,105
4841,Hitpoints,90
4843,Defence,85
4844,Defence,85
4850,Defence,85
4852,Defence,85
4910,Hitpoints,35
3201,Ranged,67
3220,Magic,1
3223,Ranged,1
3225,Hitpoints,7
3226,Ranged,1
3228,Strength,18
3230,Attack,19
3232,Attack,19
3233,Ranged,1
3238,Strength,1
3240,Hitpoints,7
3241,Magic,1
3242,Strength,2
3245,Attack,5
3247,Defence,3
3248,Ranged,1
3250,Magic,1
3253,Ranged,1
3257,Attack,8
3258,Attack,8
3261,Magic,1
3269,Ranged,1
3271,Attack,8
3273,Hitpoints,16
3274,Hitpoints,16
3276,Hitpoints,30
3294,Magic,1
3300,Attack,5
3347,Attack,65
3348,Attack,30
3350,Defence,25
3368,Hitpoints,120
3371,Defence,126
3371,Magic,200
3376,Magic,1
3400,Attack,10
3484,Defence,60
3485,Ranged,1
3486,Ranged,1
3488,Strength,100
3491,Attack,10
3491,Ranged,1
3494,Attack,120
3495,Hitpoints,250
3496,Strength,99
3498,Hitpoints,240
3500,Magic,1
3501,Ranged,50
3514,Hitpoints,85
3529,Hitpoints,85
3577,Strength,16
3580,Ranged,115
3583,Ranged,1
3587,Defence,43
3589,Magic,1
3591,Ranged,100
3600,Defence,70
3601,Attack,50
3602,Ranged,30
3612,Hitpoints,125
3614,Attack,30
3618,Attack,115
3619,Ranged,50
3621,Defence,75
3622,Magic,1
3650,Hitpoints,64
3676,Attack,40
3697,Ranged,1
3699,Ranged,1
3701,Hitpoints,40
3703,Defence,30
3704,Ranged,1
6100,Defence,10
6101,Hitpoints,79
6204,Hitpoints,142
6206,Attack,83
6219,Attack,100
6219,Hitpoints,100
6221,Strength,1
6223,Strength,50
6225,Magic,50
6229,Attack,100
6247,Magic,300
6250,Hitpoints,146
6255,Defence,100
6256,Ranged,140
6257,Strength,1
6263,Attack,80
6265,Ranged,150
6277,Magic,1
6278,Ranged,1
4816,Magic,105
4818,Hitpoints,90
4819,Strength,86
4821,Magic,105
4823,Attack,105
4825,Ranged,105
4827,Attack,105
4829,Attack,105
4830,Magic,105
4831,Strength,86
4833,Strength,86
4835,Ranged,105
4836,Strength,86
4839,Hitpoints,90
4840,Hitpoints,90
4842,Defence,85
4843,Ranged,105
4849,Hitpoints,90
4851,Attack,105
4852,Hitpoints,90
4890,Hitpoints,70
3200,Attack,270
3201,Hitpoints,51
3220,Strength,8
3221,Magic,1
3225,Magic,1
3226,Attack,1
3227,Strength,1
3231,Defence,14
3232,Ranged,1
3239,Hitpoints,7
3241,Attack,19
3244,Defence,5
3246,Attack,8
3250,Defence,3
3251,Ranged,1
3256,Defence,3
3258,Ranged,1
3260,Attack,8
3261,Ranged,1
3263,Ranged,1
3268,Defence,6
3270,Defence,6
3271,Ranged,1
3272,Ranged,1
3274,Strength,8
3291,Defence,17
3294,Attack,8
3300,Magic,1
3340,Magic,200
3346,Strength,65
3348,Strength,29
3349,Ranged,1
3366,Hitpoints,120
3370,Magic,200
3387,Magic,1
3400,Hitpoints,150
3406,Strength,10
3477,Hitpoints,21
3484,Strength,60
3486,Defence,10
3488,Attack,10
3489,Magic,1
3491,Magic,1
3493,Attack,83
3494,Ranged,1
3496,Defence,99
3497,Ranged,50
3499,Magic,1
3501,Hitpoints,240
3521,Hitpoints,85
3533,Hitpoints,60
3577,Defence,45
3578,Strength,16
3581,Hitpoints,18
3586,Magic,1
3587,Strength,43
3588,Strength,40
3590,Magic,100
3592,Hitpoints,40
3600,Ranged,30
3602,Hitpoints,120
3611,Hitpoints,45
3613,Attack,30
3614,Strength,30
3618,Hitpoints,75
3620,Attack,73
3621,Strength,76
3661,Hitpoints,200
3662,Hitpoints,200
3667,Hitpoints,25
3675,Ranged,1
3697,Attack,53
3698,Magic,1
3700,Magic,1
3702,Defence,30
3703,Strength,30
3705,Strength,30
6100,Magic,1
6203,Strength,300
6206,Ranged,150
6210,Attack,105
6219,Ranged,1
6221,Magic,180
6222,Strength,200
6227,Defence,175
6229,Hitpoints,100
6247,Hitpoints,255
6250,Attack,100
6252,Strength,80
6256,Strength,1
6260,Magic,280
6261,Strength,118
6265,Defence,132
6277,Attack,100
8133,Defence,310
4816,Ranged,105
4818,Magic,105
4821,Attack,105
4821,Strength,86
4823,Ranged,105
4825,Strength,86
4826,Strength,86
4828,Strength,86
4830,Hitpoints,90
4832,Defence,85
4834,Attack,105
4835,Magic,105
4837,Defence,85
4838,Defence,85
4839,Strength,86
4841,Magic,105
4842,Ranged,105
4844,Strength,86
4849,Strength,86
4852,Attack,105
4910,Magic,10
4921,Hitpoints,70
4920,Hitpoints,70
4931,Hitpoints,21
4933,Strength,20
4935,Hitpoints,28
4972,Magic,1
4993,Strength,18
4994,Strength,18
4996,Magic,1
5000,Strength,18
5002,Strength,18
5025,Ranged,1
5137,Ranged,1
5145,Defence,24
5174,Ranged,1
5177,Ranged,1
5179,Defence,1
5181,Magic,1
5187,Strength,1
5193,Strength,1
5250,Attack,90
5251,Magic,1
5253,Attack,169
5255,Attack,105
5292,Attack,169
5293,Magic,1
5295,Defence,10
5296,Hitpoints,22
5298,Defence,10
5299,Strength,9
5301,Magic,1
5303,Magic,1
5304,Magic,1
5306,Strength,9
5308,Ranged,1
5310,Defence,10
5311,Strength,9
5313,Defence,10
5314,Ranged,1
5316,Strength,9
5318,Hitpoints,22
5319,Magic,1
5321,Defence,10
5323,Defence,10
5324,Strength,9
5326,Defence,10
5328,Magic,1
5329,Strength,9
5331,Hitpoints,22
5333,Defence,17
5335,Defence,17
5336,Defence,17
5337,Strength,18
5339,Magic,1
5341,Strength,18
5365,Defence,17
5367,Attack,15
5368,Ranged,1
5375,Attack,8
5377,Attack,8
5378,Defence,10
5379,Strength,9
5381,Magic,1
5384,Defence,80
5385,Strength,18
5387,Magic,1
5389,Defence,17
5390,Strength,18
5392,Ranged,1
5394,Hitpoints,22
5396,Attack,8
5397,Strength,9
5399,Defence,10
5401,Defence,10
5401,Strength,9
5403,Magic,1
5406,Attack,8
5408,Defence,10
5409,Attack,8
5410,Ranged,1
5417,Hitpoints,82
5422,Magic,1
5454,Hitpoints,60
5472,Hitpoints,150
5473,Strength,70
5475,Magic,1
5490,Magic,1
5492,Attack,19
5522,Hitpoints,80
5525,Attack,60
5526,Ranged,1
5529,Hitpoints,50
5565,Attack,145
5593,Defence,90
5594,Magic,1
5596,Defence,81
5603,Hitpoints,24
5608,Defence,3
5610,Ranged,1
5611,Strength,2
5620,Ranged,1
5622,Hitpoints,15
5627,Magic,1
5630,Attack,49
5630,Strength,50
5633,Defence,50
5634,Ranged,1
5635,Strength,50
5637,Magic,1
5639,Defence,50
5640,Strength,50
5641,Magic,1
5644,Defence,50
5644,Strength,50
5646,Strength,50
5648,Attack,49
5649,Strength,50
5651,Strength,50
5653,Hitpoints,52
5654,Ranged,1
5656,Hitpoints,52
5658,Hitpoints,52
5660,Attack,49
5661,Hitpoints,52
5663,Attack,49
5665,Defence,50
5666,Magic,90
5679,Magic,1
5680,Strength,6
5682,Strength,6
5684,Magic,1
5685,Strength,6
5687,Hitpoints,12
5689,Magic,1
5690,Ranged,1
5692,Strength,6
5694,Attack,101
5695,Strength,6
5697,Strength,6
5699,Attack,101
4930,Strength,20
4932,Ranged,1
4934,Magic,1
4935,Ranged,1
4973,Magic,90
4996,Attack,19
4999,Magic,1
4999,Strength,18
5002,Magic,1
5025,Hitpoints,7
5144,Attack,80
5145,Magic,24
5177,Defence,1
5182,Attack,1
5184,Defence,1
5190,Magic,1
5191,Ranged,1
5194,Magic,1
5251,Defence,50
5253,Magic,1
5255,Magic,1
5256,Hitpoints,90
5293,Strength,9
5295,Magic,1
5296,Ranged,1
5298,Strength,9
5300,Attack,8
5302,Attack,8
5303,Ranged,1
5305,Hitpoints,22
5307,Attack,8
5308,Strength,9
5309,Ranged,1
5311,Hitpoints,22
5313,Attack,8
5315,Attack,8
5316,Magic,1
5318,Attack,8
5320,Attack,8
5321,Magic,1
5322,Strength,9
5325,Defence,10
5326,Magic,1
5328,Attack,8
5329,Magic,1
5331,Magic,1
5333,Magic,1
5334,Strength,18
5336,Magic,1
5338,Magic,1
5339,Strength,18
5341,Ranged,1
5343,Hitpoints,27
5351,Hitpoints,27
5359,Magic,1
5362,Hitpoints,175
5365,Attack,15
5366,Strength,18
5368,Hitpoints,18
5373,Hitpoints,27
5375,Hitpoints,22
5376,Ranged,1
5378,Hitpoints,22
5380,Hitpoints,22
5381,Strength,18
5384,Ranged,1
5386,Defence,17
5387,Strength,18
5389,Magic,1
5391,Attack,15
5392,Strength,18
5394,Defence,10
5395,Strength,9
5397,Ranged,1
5399,Hitpoints,22
5401,Attack,8
5402,Hitpoints,22
5403,Ranged,1
5405,Hitpoints,22
5408,Attack,8
5409,Ranged,1
5411,Attack,15
5412,Magic,1
5417,Strength,90
5421,Ranged,1
5422,Strength,18
5455,Hitpoints,60
5473,Attack,60
5475,Defence,40
5491,Magic,1
5492,Ranged,1
5521,Hitpoints,60
5522,Magic,1
5525,Magic,1
5526,Strength,80
5564,Attack,145
5565,Hitpoints,120
5572,Hitpoints,27
5593,Strength,89
5595,Defence,45
5596,Strength,78
5603,Strength,26
5609,Hitpoints,15
5610,Strength,2
5619,Strength,2
5621,Hitpoints,15
5622,Strength,2
5628,Ranged,1
5630,Hitpoints,52
5632,Hitpoints,52
5633,Ranged,1
5635,Hitpoints,52
5637,Hitpoints,52
5638,Magic,1
5640,Ranged,1
5641,Strength,50
5643,Hitpoints,52
5644,Ranged,1
5647,Magic,1
5648,Ranged,1
5650,Attack,49
5651,Ranged,1
5653,Magic,1
5655,Defence,50
5656,Magic,1
5658,Magic,1
5659,Strength,50
5661,Ranged,1
5663,Magic,1
5664,Strength,50
5666,Ranged,1
5679,Attack,101
5681,Defence,12
5682,Hitpoints,12
5684,Hitpoints,12
5686,Defence,12
5687,Ranged,1
5689,Hitpoints,12
5691,Attack,101
5692,Hitpoints,12
5694,Hitpoints,12
5695,Ranged,1
5697,Ranged,1
5699,Defence,12
5700,Strength,6
5702,Magic,1
5704,Attack,101
4930,Ranged,1
4932,Hitpoints,28
4934,Attack,20
4935,Strength,29
4972,Defence,100
4973,Hitpoints,15
4994,Attack,19
4995,Ranged,1
4997,Ranged,1
4999,Attack,19
5000,Attack,19
5001,Strength,18
5025,Magic,1
5048,Strength,1
5144,Magic,24
5174,Attack,75
5176,Strength,1
5178,Ranged,1
5181,Defence,1
5182,Ranged,1
5185,Magic,1
5191,Attack,1
5195,Hitpoints,14
5250,Strength,90
5252,Magic,1
5254,Defence,90
5255,Ranged,90
5292,Hitpoints,130
5294,Attack,8
5295,Strength,9
5297,Hitpoints,22
5299,Defence,10
5300,Ranged,1
5302,Hitpoints,22
5304,Defence,10
5305,Ranged,1
5307,Hitpoints,22
5309,Hitpoints,22
5310,Ranged,1
5312,Ranged,1
5314,Attack,8
5315,Ranged,1
5317,Attack,8
5319,Hitpoints,22
5320,Hitpoints,22
5322,Ranged,1
5324,Defence,10
5326,Attack,8
5327,Attack,8
5328,Ranged,1
5330,Strength,9
5332,Attack,15
5334,Defence,17
5335,Hitpoints,18
5337,Attack,15
5339,Defence,17
5340,Hitpoints,18
5344,Hitpoints,27
5347,Hitpoints,27
5352,Hitpoints,27
5361,Ranged,105
5363,Attack,268
5365,Strength,18
5367,Ranged,1
5369,Hitpoints,27
5376,Defence,10
5377,Strength,9
5379,Ranged,1
5381,Attack,15
5382,Hitpoints,50
5384,Strength,80
5386,Magic,1
5388,Magic,1
5389,Strength,18
5391,Ranged,1
5393,Magic,1
5394,Strength,9
5396,Hitpoints,22
5399,Attack,8
5399,Strength,9
5401,Hitpoints,22
5403,Attack,8
5404,Ranged,1
5406,Magic,1
5407,Hitpoints,22
5409,Hitpoints,22
5411,Hitpoints,18
5417,Ranged,1
5422,Defence,17
5453,Hitpoints,60
5472,Ranged,1
5474,Ranged,1
5489,Strength,18
5492,Magic,1
5515,Hitpoints,100
5522,Attack,80
5523,Strength,80
5526,Hitpoints,80
5527,Magic,1
5564,Ranged,1
5565,Strength,145
5593,Hitpoints,90
5594,Hitpoints,35
5596,Hitpoints,60
5603,Attack,18
5608,Hitpoints,15
5610,Hitpoints,15
5619,Attack,2
5620,Magic,1
5622,Attack,2
5627,Strength,50
5629,Hitpoints,52
5631,Attack,49
5632,Magic,1
5634,Hitpoints,52
5636,Attack,49
5637,Strength,50
5640,Attack,49
5642,Hitpoints,52
5643,Attack,49
5645,Ranged,1
5647,Hitpoints,52
5648,Strength,50
5650,Ranged,1
5652,Defence,50
5653,Strength,50
5655,Magic,1
5657,Hitpoints,52
5659,Defence,50
5660,Magic,1
5662,Hitpoints,52
5663,Ranged,1
5665,Strength,50
5678,Strength,6
5679,Ranged,1
5681,Strength,6
5683,Defence,12
5685,Attack,101
5686,Ranged,1
5688,Magic,1
5690,Attack,101
5692,Attack,101
5693,Magic,1
5695,Defence,12
5696,Hitpoints,12
5698,Magic,1
5700,Defence,12
5702,Defence,12
5703,Defence,12
5704,Strength,6
5706,Ranged,1
5708,Magic,1
4931,Defence,20
4932,Magic,1
4934,Hitpoints,21
4939,Hitpoints,200
4973,Strength,120
4994,Defence,14
4996,Defence,14
4997,Strength,18
5001,Defence,14
5001,Ranged,1
5048,Defence,1
5137,Strength,1
5145,Ranged,1
5176,Ranged,1
5178,Attack,95
5179,Magic,1
5185,Attack,1
5187,Ranged,1
5190,Defence,1
5193,Defence,1
5194,Strength,1
5247,Hitpoints,250
5250,Magic,70
5252,Attack,105
5253,Ranged,190
5255,Defence,50
5256,Strength,90
5293,Hitpoints,22
5295,Hitpoints,22
5297,Attack,8
5298,Attack,8
5299,Magic,1
5301,Defence,10
5302,Strength,9
5305,Defence,10
5306,Ranged,1
5308,Defence,10
5310,Hitpoints,22
5312,Attack,8
5313,Strength,9
5315,Hitpoints,22
5317,Defence,10
5318,Ranged,1
5320,Magic,1
5322,Attack,8
5324,Hitpoints,22
5325,Hitpoints,22
5327,Ranged,1
5329,Attack,8
5331,Attack,8
5332,Magic,1
5333,Ranged,1
5335,Magic,1
5337,Magic,1
5339,Hitpoints,18
5341,Attack,15
5359,Defence,80
5363,Defence,268
5366,Attack,15
5367,Strength,18
5372,Hitpoints,27
5375,Magic,1
5377,Defence,10
5378,Strength,9
5381,Hitpoints,18
5382,Magic,2
5385,Magic,1
5387,Hitpoints,18
5388,Defence,17
5390,Defence,17
5391,Hitpoints,18
5394,Attack,8
5395,Attack,8
5396,Strength,9
5398,Magic,1
5400,Attack,8
5402,Defence,10
5404,Magic,1
5405,Attack,8
5407,Attack,8
5408,Hitpoints,22
5410,Attack,8
5411,Strength,18
5418,Magic,1
5421,Strength,80
5452,Hitpoints,60
5472,Attack,100
5474,Attack,80
5475,Strength,80
5490,Defence,14
5491,Strength,18
5514,Hitpoints,100
5516,Hitpoints,100
5522,Ranged,1
5525,Defence,70
5527,Hitpoints,80
5529,Strength,10
5565,Magic,1
5593,Magic,1
5595,Magic,1
5597,Attack,18
5603,Ranged,1
5609,Magic,1
5611,Hitpoints,15
5619,Magic,1
5621,Magic,1
5627,Attack,49
5628,Magic,1
5630,Ranged,1
5632,Defence,50
5633,Magic,1
5635,Ranged,1
5637,Defence,50
5638,Strength,50
5639,Hitpoints,52
5641,Defence,50
5642,Ranged,1
5644,Magic,1
5646,Defence,50
5647,Ranged,1
5649,Hitpoints,52
5650,Magic,1
5652,Ranged,1
5653,Ranged,1
5655,Strength,50
5657,Strength,50
5659,Hitpoints,52
5660,Hitpoints,52
5662,Defence,50
5664,Defence,50
5665,Magic,1
5678,Magic,1
5680,Attack,101
5682,Attack,101
5683,Magic,1
5684,Strength,6
5687,Attack,101
5688,Ranged,1
5689,Ranged,1
5691,Magic,1
5693,Defence,12
5695,Attack,101
5696,Strength,6
5698,Attack,101
5700,Attack,101
5701,Ranged,1
5703,Attack,101
5705,Defence,12
5707,Attack,101
4932,Attack,31
4933,Attack,20
4935,Attack,31
4971,Hitpoints,47
4972,Ranged,130
4993,Attack,19
4995,Magic,1
4998,Defence,14
5000,Magic,1
5025,Defence,1
5137,Hitpoints,50
5144,Strength,43
5174,Magic,1
5177,Magic,1
5179,Strength,1
5182,Magic,1
5184,Strength,1
5187,Magic,1
5188,Ranged,1
5191,Strength,1
5194,Ranged,1
5196,Hitpoints,14
5250,Defence,90
5251,Hitpoints,90
5253,Hitpoints,130
5254,Ranged,1
5256,Magic,1
5293,Ranged,1
5294,Ranged,1
5296,Magic,1
5297,Strength,9
5300,Hitpoints,22
5302,Defence,10
5303,Strength,9
5304,Ranged,1
5306,Defence,10
5308,Hitpoints,22
5310,Attack,8
5311,Ranged,1
5313,Hitpoints,22
5314,Strength,9
5316,Hitpoints,22
5317,Strength,9
5319,Ranged,1
5321,Hitpoints,22
5323,Attack,8
5324,Magic,1
5326,Hitpoints,22
5328,Defence,10
5330,Attack,8
5331,Ranged,1
5333,Hitpoints,18
5335,Attack,15
5336,Strength,18
5338,Defence,17
5340,Attack,15
5341,Magic,1
5359,Strength,80
5362,Defence,168
5363,Strength,268
5366,Magic,1
5368,Magic,1
5370,Hitpoints,27
5376,Strength,9
5378,Magic,1
5380,Attack,8
5382,Attack,50
5384,Hitpoints,110
5386,Hitpoints,18
5387,Ranged,1
5389,Hitpoints,18
5391,Defence,17
5392,Magic,1
5394,Magic,1
5396,Defence,10
5397,Magic,1
5399,Magic,1
5400,Strength,9
5402,Attack,8
5403,Strength,9
5406,Defence,10
5407,Magic,1
5409,Magic,1
5411,Defence,17
5412,Ranged,1
5417,Attack,100
5418,Strength,90
5421,Attack,40
5422,Ranged,1
5472,Magic,1
5473,Ranged,1
5475,Hitpoints,80
5490,Attack,19
5491,Ranged,1
5521,Defence,70
5523,Magic,1
5525,Strength,70
5529,Attack,20
5564,Magic,1
5594,Strength,40
5595,Strength,42
5597,Strength,16
5609,Attack,2
5610,Magic,1
5619,Hitpoints,15
5620,Hitpoints,15
5622,Ranged,1
5628,Attack,49
5629,Ranged,1
5631,Ranged,1
5632,Strength,50
5634,Magic,1
5636,Defence,50
5637,Ranged,1
5640,Defence,50
5642,Defence,50
5643,Strength,50
5645,Magic,1
5646,Ranged,1
5648,Hitpoints,52
5650,Defence,50
5651,Magic,1
5653,Attack,49
5654,Strength,50
5656,Ranged,1
5658,Attack,49
5659,Ranged,1
5661,Strength,50
5663,Hitpoints,52
5664,Ranged,1
5666,Strength,145
5679,Hitpoints,12
5680,Ranged,1
5682,Magic,1
5684,Attack,101
5685,Ranged,1
5687,Strength,6
5689,Defence,12
5690,Strength,6
5692,Ranged,1
5694,Magic,1
5696,Defence,12
5697,Hitpoints,12
5699,Hitpoints,12
5701,Attack,101
5702,Hitpoints,12
5704,Defence,12
5705,Ranged,1
5707,Ranged,1
5709,Hitpoints,12
4930,Attack,20
4931,Strength,20
4933,Defence,20
4934,Strength,20
4973,Attack,90
4993,Defence,14
4995,Defence,14
4997,Attack,19
4998,Strength,18
5001,Attack,19
5002,Ranged,1
5048,Hitpoints,7
5144,Defence,24
5145,Hitpoints,80
5176,Defence,1
5179,Ranged,1
5181,Ranged,1
5184,Ranged,1
5187,Defence,1
5188,Magic,1
5191,Defence,1
5194,Defence,1
5251,Strength,90
5253,Strength,190
5254,Strength,90
5256,Ranged,90
5293,Defence,10
5294,Strength,9
5297,Defence,10
5298,Ranged,1
5300,Defence,10
5301,Hitpoints,22
5303,Attack,8
5304,Strength,9
5307,Defence,10
5308,Magic,1
5310,Magic,1
5311,Defence,10
5313,Magic,1
5315,Defence,10
5316,Ranged,1
5318,Defence,10
5319,Strength,9
5321,Ranged,1
5323,Magic,1
5325,Attack,8
5326,Ranged,1
5328,Hitpoints,22
5329,Ranged,1
5331,Strength,9
5332,Strength,18
5334,Magic,1
5336,Hitpoints,18
5338,Attack,15
5339,Ranged,1
5341,Hitpoints,18
5346,Hitpoints,27
5362,Attack,268
5363,Ranged,168
5366,Defence,17
5367,Defence,17
5374,Hitpoints,27
5375,Strength,9
5378,Attack,8
5379,Hitpoints,22
5380,Strength,9
5382,Defence,2
5385,Attack,15
5387,Attack,15
5389,Attack,15
5390,Ranged,1
5391,Strength,18
5393,Hitpoints,22
5394,Ranged,1
5397,Attack,8
5398,Hitpoints,22
5400,Magic,1
5402,Ranged,1
5403,Hitpoints,22
5405,Magic,1
5407,Defence,10
5408,Ranged,1
5410,Defence,10
5412,Attack,15
5418,Attack,100
5421,Defence,40
5472,Defence,80
5474,Defence,40
5475,Ranged,1
5492,Defence,14
5521,Attack,60
5523,Hitpoints,80
5526,Defence,40
5527,Ranged,1
5564,Defence,145
5594,Defence,36
5596,Magic,1
5597,Ranged,1
5608,Magic,1
5610,Attack,2
5619,Defence,3
5620,Defence,3
5622,Magic,1
5628,Defence,50
5629,Strength,50
5631,Magic,1
5632,Ranged,1
5634,Strength,50
5636,Ranged,1
5639,Attack,49
5639,Strength,50
5642,Magic,1
5644,Attack,49
5645,Hitpoints,52
5646,Hitpoints,52
5648,Defence,50
5650,Strength,50
5652,Hitpoints,52
5654,Defence,50
5655,Ranged,1
5657,Ranged,1
5658,Ranged,1
5660,Strength,50
5662,Ranged,1
5664,Attack,49
5665,Hitpoints,52
5678,Attack,101
5680,Defence,12
5682,Defence,12
5683,Attack,101
5684,Ranged,1
5686,Strength,6
5688,Defence,12
5690,Defence,12
5692,Defence,12
5693,Attack,101
5695,Magic,1
5697,Attack,101
5698,Strength,6
5699,Strength,6
5701,Strength,6
5703,Ranged,1
5705,Magic,1
5706,Magic,1
5708,Hitpoints,12
5709,Ranged,1
5712,Attack,101
4930,Defence,20
4931,Ranged,1
4933,Ranged,1
4935,Magic,1
4973,Defence,5
4994,Ranged,1
4997,Defence,14
4998,Magic,1
5000,Ranged,1
5001,Magic,1
5048,Attack,1
5137,Magic,1
5144,Ranged,1
5176,Magic,1
5177,Strength,1
5178,Strength,95
5182,Defence,1
5185,Defence,1
5187,Attack,1
5188,Strength,1
5193,Attack,1
5197,Hitpoints,14
5250,Hitpoints,50
5252,Defence,50
5253,Defence,169
5255,Hitpoints,90
5292,Defence,169
5293,Attack,8
5294,Magic,1
5296,Defence,10
5298,Magic,1
5300,Magic,1
5301,Ranged,1
5303,Hitpoints,22
5305,Magic,1
5306,Hitpoints,22
5307,Strength,9
5309,Magic,1
5312,Defence,10
5314,Hitpoints,22
5315,Magic,1
5317,Ranged,1
5318,Strength,9
5321,Attack,8
5322,Hitpoints,22
5324,Attack,8
5325,Magic,1
5327,Defence,10
5329,Hitpoints,22
5330,Hitpoints,22
5332,Ranged,1
5334,Hitpoints,18
5335,Ranged,1
5337,Hitpoints,18
5338,Strength,18
5340,Magic,1
5361,Magic,105
5362,Strength,168
5365,Ranged,1
5368,Attack,15
5368,Strength,18
5371,Hitpoints,27
5376,Hitpoints,22
5377,Ranged,1
5379,Magic,1
5380,Ranged,1
5382,Strength,50
5385,Hitpoints,18
5386,Strength,18
5388,Hitpoints,18
5390,Magic,1
5392,Defence,17
5393,Defence,10
5395,Magic,1
5397,Defence,10
5398,Attack,8
5400,Ranged,1
5402,Strength,9
5404,Defence,10
5405,Strength,9
5407,Ranged,1
5409,Defence,10
5410,Strength,9
5412,Strength,18
5417,Magic,1
5422,Hitpoints,18
5464,Hitpoints,100
5473,Magic,1
5474,Hitpoints,80
5489,Attack,19
5490,Ranged,1
5517,Hitpoints,100
5522,Defence,40
5523,Defence,40
5526,Magic,1
5529,Defence,1
5564,Strength,145
5594,Ranged,1
5596,Ranged,1
5603,Defence,22
5608,Ranged,1
5610,Defence,3
5611,Ranged,1
5620,Strength,2
5622,Defence,3
5628,Hitpoints,52
5629,Magic,1
5631,Hitpoints,52
5633,Attack,49
5635,Attack,49
5636,Hitpoints,52
5638,Ranged,1
5640,Magic,1
5641,Hitpoints,52
5643,Defence,50
5645,Strength,50
5646,Magic,1
5649,Attack,49
5651,Defence,50
5652,Magic,1
5654,Attack,49
5655,Hitpoints,52
5657,Defence,50
5658,Strength,50
5661,Attack,49
5662,Strength,50
5664,Hitpoints,52
5666,Attack,170
5678,Hitpoints,12
5680,Magic,1
5681,Magic,1
5683,Ranged,1
5685,Defence,12
5686,Hitpoints,12
5688,Attack,101
5689,Strength,6
5691,Hitpoints,12
5693,Hitpoints,12
5694,Ranged,1
5697,Defence,12
5698,Defence,12
5700,Hitpoints,12
5701,Hitpoints,12
5703,Hitpoints,12
5704,Ranged,1
5706,Strength,6
5708,Strength,6
5709,Magic,1
5712,Defence,12
4930,Hitpoints,21
4932,Defence,29
4933,Hitpoints,21
4935,Defence,29
4938,Hitpoints,200
4972,Strength,130
4993,Magic,1
4995,Attack,19
4996,Strength,18
4998,Attack,19
4999,Ranged,1
5025,Attack,1
5048,Ranged,1
5144,Hitpoints,80
5174,Hitpoints,60
5177,Attack,1
5178,Hitpoints,105
5181,Attack,1
5184,Attack,1
5188,Attack,1
5190,Ranged,1
5193,Magic,1
5251,Attack,105
5252,Hitpoints,90
5254,Hitpoints,50
5255,Strength,90
5292,Magic,1
5294,Defence,10
5296,Attack,8
5297,Ranged,1
5299,Hitpoints,22
5301,Attack,8
5302,Ranged,1
5304,Hitpoints,22
5305,Strength,9
5307,Ranged,1
5309,Attack,8
5311,Attack,8
5312,Hitpoints,22
5314,Defence,10
5315,Strength,9
5317,Magic,1
5319,Attack,8
5320,Ranged,1
5322,Defence,10
5323,Ranged,1
5325,Ranged,1
5327,Magic,1
5329,Defence,10
5330,Magic,1
5332,Defence,17
5333,Strength,18
5335,Strength,18
5337,Defence,17
5338,Ranged,1
5340,Strength,18
5345,Hitpoints,27
5349,Hitpoints,27
5350,Hitpoints,27
5359,Attack,84
5361,Hitpoints,128
5363,Hitpoints,255
5365,Magic,1
5367,Magic,1
5375,Ranged,1
5377,Hitpoints,22
5379,Attack,8
5381,Defence,17
